,Pretreatment_Quercetin1,Pretreatment_Quercetin2,Pretreatment_Quercetin3,Pretreatment_Quercetin4,Pretreatment_Quercetin5,Pretreatment_Quercetin6,Pretreatment_Quercetin7
ID_REF,GSM1922995,GSM1923002,GSM1923008,GSM1923015,GSM1923018,GSM1923022,GSM1923017
8042588,6.91695,6.736022,6.351099,6.517467,6.134652,6.842424,6.360366
8064218,8.1552,8.012032,7.960416,8.224109,8.233762,8.169288,7.828398
7946245,6.644909,5.972985,5.931179,5.713381,6.253319,5.886462,5.984926
7952739,9.350727,9.752334,9.496828,9.58588,9.436869,9.7061,9.284141
8115623,4.809445,5.204237,5.373992,4.865802,5.002367,4.941562,5.089464
8035311,6.022917,6.360294,6.28796,6.508056,6.161193,6.627122,6.580504
8120082,3.386405,3.686036,3.559353,3.487627,3.411924,3.484664,3.74117
8081241,6.608234,6.441821,6.462609,6.748134,6.611683,6.533298,6.034245
8042038,5.772733,6.074148,5.814632,6.032313,5.622604,5.701036,5.892582
8103879,2.967057,3.460201,3.077637,2.995591,3.21754,3.026309,3.292848
7927915,3.230203,3.076652,3.013619,3.002183,3.290278,2.639426,2.981196
7948324,3.898406,4.091311,4.079954,3.949402,4.02583,3.926337,4.070775
7971644,6.832319,6.859797,6.698023,6.787455,6.660146,7.318071,6.628447
8004521,8.186401,8.31828,8.290271,8.56726,8.599705,8.57477,8.715645
8111443,5.80456,5.926319,6.035168,5.770622,6.102514,5.68337,5.248418
7904254,10.52911,10.41005,10.40006,10.48397,10.87136,10.43272,10.24811
7929256,7.922894,7.751401,7.924392,7.949255,7.612691,8.065763,7.583753
7984408,7.960627,7.561659,7.842718,8.103052,7.820128,7.894054,7.474997
7960362,8.706227,8.54295,8.71985,8.982838,8.718497,8.49732,8.607178
8123929,4.732316,5.292439,5.256261,4.944577,5.371467,5.403494,5.288564
8108737,3.443946,3.32601,3.377877,3.213352,3.371325,3.601249,3.844009
8035193,8.867072,8.79215,8.734505,8.701129,9.013993,8.792581,8.614062
8164165,10.51034,10.41639,10.22037,10.39131,10.36987,10.41528,10.56155
7964631,5.398846,6.153996,6.141864,6.512727,6.113942,5.956887,6.580146
8171535,3.371129,3.519427,3.468952,3.289282,3.335876,3.419389,3.508906
7917482,9.046689,8.997819,9.050324,9.04094,8.476448,8.978679,8.982503
7992716,6.845242,6.39906,6.962429,6.40297,6.810467,6.583442,6.998558
7910383,3.288722,3.280943,3.464601,3.120873,3.178618,3.460783,3.224768
7931181,6.253514,6.523339,6.814227,6.372665,6.148979,6.516989,6.889688
8077899,4.880082,4.734454,4.772033,4.871898,4.747499,4.477152,5.027078
8067201,3.864877,3.821888,3.907169,3.968418,3.742283,3.733698,3.788141
8063171,2.990955,2.87389,3.37588,2.753423,2.754011,3.107611,3.053567
8168016,4.702598,4.776487,4.649792,4.152682,4.477893,4.661881,5.36433
8142017,3.621463,3.551574,3.67802,3.434056,3.47264,3.51279,3.506767
8092691,11.5712,11.52269,11.5917,11.47773,11.5009,11.63072,11.77511
8066889,9.698179,10.18367,9.78361,9.656643,9.851018,10.11456,9.780879
7938685,7.054217,6.931802,7.233984,7.091447,7.070579,6.940321,6.673355
8130939,5.766954,5.885723,6.185,5.86135,5.993275,5.535213,5.735789
7963523,5.138152,5.11356,5.020761,4.944978,4.722527,4.952786,4.748553
8128867,9.254201,8.787354,9.153616,8.994135,8.863466,8.664152,9.534992
8149239,2.914824,3.079831,3.262298,2.711184,3.040941,2.859864,2.746688
7999431,5.522687,5.253147,5.682375,5.215993,5.192579,5.547108,5.796292
8059477,4.95389,4.864376,4.855967,4.90581,5.036974,4.980857,4.825913
7949645,7.857634,7.723057,7.919522,8.025824,8.085808,8.094578,7.856174
7949679,4.93258,5.152108,5.32303,4.96276,4.896002,5.156402,5.54329
7972735,3.332586,3.829095,3.585843,3.494723,3.400114,3.298934,3.571136
8009205,8.292827,8.122408,8.164434,8.207027,8.379583,8.261116,7.993859
7982082,2.249842,2.356069,2.183253,2.253231,2.361784,2.256087,2.31305
7920506,5.737538,5.608038,6.00239,5.371108,5.563173,5.575035,5.90548
8059387,6.303825,5.63584,6.003523,5.786484,6.121064,5.736409,6.137526
8028744,4.72444,5.178843,5.052533,4.561139,5.025774,4.661689,4.884412
8137250,9.264149,9.58522,9.120857,9.327971,9.086318,9.422198,8.932967
8135931,9.271648,9.085876,9.667114,9.61389,9.406529,9.532252,9.48896
8177403,2.319562,2.407779,2.433138,2.212494,2.305654,2.327656,2.478935
8122174,6.879843,6.456626,6.649991,6.585732,7.192401,6.668321,6.468415
7919146,5.296053,5.167157,5.333308,5.335722,4.982394,4.864919,4.602839
7934997,3.851311,3.827849,3.950213,3.736033,3.557034,3.624859,3.983911
7933298,5.669461,5.617455,5.830804,5.71263,5.959941,5.744425,5.330065
8171216,4.783912,4.964958,4.817903,4.742711,4.655521,5.169727,5.191103
8104079,4.617209,4.828182,4.7559,4.7224,4.63562,4.722044,5.058677
7901969,4.934565,5.198139,5.487902,5.1556,5.542162,5.224786,5.485217
7978653,8.801432,8.645527,8.757149,9.049644,8.46842,8.925242,8.404545
8005632,4.185739,3.556358,4.117173,3.837867,4.001722,3.994279,4.433571
8031570,4.141445,5.660585,4.065721,4.208791,4.477252,4.235504,3.850952
8068664,4.73267,5.09465,4.881949,4.716276,4.891067,4.855338,4.827338
8133155,8.061974,7.603475,8.00687,8.060218,7.779942,7.204098,9.075618
8083592,3.858188,4.324208,3.320185,3.260216,3.412948,2.968708,3.834221
8031102,7.75439,7.587335,7.514518,7.626043,7.80062,7.492571,7.472802
7907977,3.278114,4.010205,3.415792,3.296069,3.462361,3.304361,3.725929
7955419,7.939948,7.725738,7.715439,7.776756,7.509724,7.723021,7.87927
7973446,3.264258,3.287695,3.304088,3.756599,3.242383,3.357969,3.178307
8105151,4.376639,4.54649,4.611218,4.367364,4.219028,4.671798,4.468018
7961964,7.317641,7.391579,7.144722,7.386813,6.955608,7.418532,6.940312
8145193,6.665809,6.547265,6.858374,6.621902,7.163002,6.916711,7.096786
8119799,2.747058,2.713127,2.726694,2.566537,2.613412,2.571015,2.568517
7935425,8.637994,7.837701,8.449183,7.866383,8.361642,8.285904,8.83713
8163535,4.765188,4.478164,4.849845,4.59791,4.552369,4.912307,4.714117
7991086,2.066869,2.103727,2.045553,2.066869,2.132971,2.105888,2.069762
8121134,2.546569,2.642298,2.607395,3.01578,2.770127,2.599293,2.656237
7962537,10.59784,10.37956,10.37256,10.33428,10.42243,10.24084,10.55547
8160914,9.890988,9.469189,9.520038,9.687024,9.679931,9.704926,9.605188
8072088,5.692057,5.739292,5.495103,5.66746,5.742181,5.711226,6.009809
7952205,4.547824,4.770247,4.872648,4.823386,4.604546,4.723968,4.829146
8090030,8.248926,8.138313,8.423847,8.036061,7.882923,8.058701,8.548898
8065084,5.842822,5.512113,6.029115,5.601386,5.852885,5.267965,5.796924
8033795,7.602409,7.639638,7.398071,7.864705,7.579693,7.777934,7.637077
7979414,3.455457,4.06726,3.923844,4.102374,3.738901,3.993001,3.77351
8068145,5.727062,5.882025,6.010895,5.388578,5.761197,6.005755,6.171723
7899932,4.897785,4.747172,4.564353,4.630376,4.360813,4.94453,4.74746
8008139,10.23088,10.09984,10.00628,10.27868,10.125,10.26535,10.22982
8130993,6.700278,6.336244,6.781254,6.540575,6.838273,6.674397,7.07373
7940959,7.253481,7.080132,7.2903,7.150696,7.274637,7.264553,7.573065
7948103,2.814312,2.98137,3.032905,2.732023,2.738553,2.558224,3.195029
8094408,8.592659,8.392324,8.402427,8.653855,8.321745,8.359004,8.124471
8021222,6.720872,6.781075,6.580845,6.886609,6.450134,6.46032,6.038776
8167871,2.988398,2.896523,2.761387,3.070323,2.811611,2.72309,2.901665
8031223,8.775289,8.314352,8.652644,8.850407,8.924999,8.914088,8.726593
8177834,6.375456,6.201538,6.203145,6.596286,6.624556,6.326579,6.385528
8089062,9.755514,9.925073,9.940379,9.923901,9.835667,10.07276,9.688442
7947052,5.190886,5.222705,5.14132,5.117947,5.148527,5.161531,5.573848
8063211,10.35489,10.08991,10.24874,10.46652,10.46308,10.19398,10.19273
8118594,12.42145,11.85195,11.92567,12.44681,12.31886,12.16329,12.32367
7952677,8.062294,8.119463,7.988054,8.162144,8.824802,8.020226,7.963887
7939944,3.351614,3.383547,3.479921,3.234558,3.116663,3.593523,3.99992
8000746,5.155449,5.117517,5.262915,5.077901,5.06735,5.026122,5.168948
8124521,7.901271,7.72309,8.060928,7.972829,8.247572,7.720988,7.547088
8054557,10.04439,9.96378,10.27677,10.19485,10.02134,10.09947,10.1291
8033248,8.616497,8.516932,8.585674,8.288157,8.419707,8.48868,8.611659
7964759,4.841134,5.215722,4.589525,4.572167,5.46979,4.847301,4.54357
8017312,10.08531,10.16832,10.18996,10.1862,10.27034,10.08516,10.32472
7940182,5.935833,5.698961,5.981304,6.245522,5.981304,5.890115,6.451119
8061647,5.545489,5.581587,5.944032,5.697309,5.783401,6.260715,6.307437
7963837,4.639143,4.683545,4.759889,4.672935,4.661492,4.660047,4.673873
8036291,5.93611,5.933037,5.580831,6.244772,5.855391,5.949213,5.69254
8067948,3.047826,3.38038,3.744743,3.767997,3.340846,3.460342,3.487008
