"","preEGCG_Means","Post_EGCG_Means","Post_EGCG_Quercentin_Means","MI_Male_Means","HealthyMale_Means","Fold_Change_Post_EGCG_to_Overweight_Females","Fold_Change_MI_Males_to_Healthy_Males","Fold_Change_MI_Males_to_Overweight_Females","Fold_Change_Overweight_Females_to_Healthy_Males","Fold_Change_MI_Males_to_Post_EGCG_Females"
"ACOXL",4.67487657142857,4.61846614285714,4.64820028571429,3.40989343216667,3.3639296385,0.987933279582996,1.01366372029326,0.729408227161955,1.38970700157484,0.738317295546351
"ACP1",9.21245107142857,8.992266,9.43994942857143,6.91666178533333,7.08778233866667,0.976099186880737,0.975856968349633,0.750794954752554,1.29976495203175,0.769178957265425
"ACP2",8.12640064285714,8.03252985714286,8.03144257142857,6.028734322,5.87403757133333,0.988448663825504,1.02633567606405,0.741870181763568,1.38344376319891,0.750539920699952
"ACP5",7.07186564285714,6.94606571428571,7.15103371428571,5.86734476266667,5.876914238,0.982211210602043,0.998371683685385,0.829674241420709,1.20332973333703,0.844700439645932
"ACP6",6.92284842857143,6.95469485714286,6.97221185714286,4.434774489,4.46059242083333,1.00460019151077,0.994211994865806,0.640599680139919,1.55200201574976,0.637666293071829
"ACPP",9.65024478571429,9.57354985714286,9.698901,6.6894018455,6.25501592883333,0.992052540606538,1.06944601286534,0.693184680185795,1.54280099291677,0.69873787104258
"ACR",5.27692253571429,5.21932621428571,5.24352207142857,3.53877099316667,3.45411974,0.989085244090894,1.02450733024289,0.670612647658975,1.5277184732786,0.678012993991595
"ACRBP",7.89667142857143,7.84947971428571,7.81633414285714,6.019924646,5.89604582516667,0.994023847299133,1.02101049152375,0.762336979631562,1.33931649494061,0.766920211927422
"ACRV1",4.25801057142857,4.29265628571429,4.164158,2.87271007366667,2.7920017185,1.00813659658766,1.02890698620703,0.674660155365202,1.52507448086965,0.669215022695128
"ACSBG1",5.33600314285714,5.42644457142857,5.30944614285714,4.21954815566667,4.18954706716667,1.01694928322756,1.00716093840671,0.790769428484132,1.2736467826499,0.777589838083581
"ACSBG2",3.93929885714286,3.97397771428571,3.850864,3.38295924333333,3.354774201,1.00880330698443,1.00840147224362,0.858771920084012,1.17423666128368,0.851277859755534
"ACSF2",6.57925871428571,6.62439614285714,6.567223,5.28574951616667,5.2301766145,1.00686056446958,1.01062543500206,0.803395906090391,1.25794197772319,0.797921712738468
"ACSF3",7.96743735714286,7.98384314285714,7.87188257142857,6.1587813865,6.09159446916667,1.00205910444963,1.01102944683422,0.772994014314855,1.30793955465535,0.771405609591672
"ACSL1",11.6927278571429,11.7386657142857,11.7632571428571,8.88260874916667,8.11272608483333,1.0039287544963,1.09489814598482,0.759669502077774,1.44128221942589,0.756696626802885
"ACSL3",7.847233,7.71638514285714,7.962852,6.689133204,6.78097372783333,0.983325605708043,0.986456145161519,0.852419343735556,1.15724279653084,0.866873941639883
"ACSL4",8.88661214285714,8.884766,9.03070514285714,7.751876174,7.5872769565,0.999792255718213,1.02169410955257,0.872309497633559,1.17125184619022,0.872490752598324
"ACSL5",9.34431578571429,9.36476271428571,9.35332914285714,8.3153843855,8.343954131,1.00218816754916,0.996575994420456,0.889886919084292,1.11989059851104,0.887943948949725
"ACSL6",6.75689835714286,6.47307714285714,7.00022457142857,4.21848829633333,4.188552233,0.95799534057136,1.00714711472319,0.624323184005554,1.6131823076976,0.651697516225079
"ACSM1",4.59686535714286,4.59482,4.57801814285714,3.65662891983333,3.62615787033333,0.999555053936987,1.00840312269614,0.795461392871005,1.2676958702629,0.795815487839204
"ACSM2A",4.58393409523809,4.542668,4.50586080952381,3.313823813,3.26173978916667,0.990997668295241,1.01596817257045,0.722921347504207,1.40536474137602,0.729488444455989
"ACSM3",6.378548,6.27231464285714,6.591514,4.42730079891667,4.520284903,0.983345213182865,0.97942959214327,0.694092260325809,1.41109424226042,0.705848008431536
"ACSM5",5.44621385714286,5.49072785714286,5.58998414285714,3.927914815,3.88248953966667,1.00817338451402,1.01170003804755,0.721219349447402,1.40276330470434,0.715372336272357
"ACSS1",7.83425285714286,7.82439842857143,7.76478614285714,6.18635217483333,6.2788457325,0.998742135497651,0.985269018923667,0.789654391764103,1.24772182514246,0.790648920975619
"ACSS2",7.92981642857143,7.88090942857143,7.97126757142857,5.64285311,5.50875648616667,0.993832518010911,1.0243424490028,0.711599462714999,1.43949300508825,0.71601547526259
"ACSS3",4.65226071428571,4.59386928571429,4.64381171428571,2.90786463716667,2.897514297,0.987448805611406,1.00357214464046,0.625043353274996,1.60560405831389,0.63298811009041
"ACTA1",6.92796978571429,6.98362857142857,6.90872657142857,6.84025395633333,6.81079876466667,1.00803392443036,1.00432477785417,0.987338883959651,1.01720371208961,0.979469896826728
"ACTA2",7.63237464285714,7.35820142857143,7.78673428571429,5.59031021733333,5.52168256566667,0.964077600076629,1.01242875714975,0.732447040262246,1.38225523689365,0.759738676849279
"ACTA2-AS1",6.80072292857143,6.80850114285714,6.87605771428571,5.01071340616667,5.04676455066667,1.00114373344825,0.992856582838754,0.736791288043142,1.34754115439625,0.735949557917524
"ACTB",12.6783135714286,12.6826328571429,12.6760828571429,10.6044938916667,10.520337035,1.00034068298516,1.00799944492146,0.836427797113696,1.2051242777916,0.836142937441748
"ACTBL2",3.384807,3.41223542857143,3.24900757142857,2.45512839866667,2.45958587183333,1.00810339513344,0.998187713949041,0.72533778105123,1.3761694758301,0.719507328864039
"ACTC1",4.57685907142857,4.62866328571429,4.58172685714286,5.17984294933333,5.121058659,1.01131872611265,1.01147893321433,1.13174621907608,0.893732990811377,1.11907966287377
"ACTG1",12.5661992857143,12.6141314285714,12.5963857142857,11.6957851883333,11.618426,1.0038143707391,1.0066583191504,0.930733702562674,1.0815750159027,0.927197029344564
"ACTG2",4.91159335714286,4.87105757142857,4.84914842857143,3.471169675,3.4122845985,0.99174691739182,1.01725678934456,0.706729857827486,1.43938561258986,0.712611096070865
"ACTL10",5.57918842857143,5.592522,5.711498,5.3068257005,5.26880047833333,1.00238987652044,1.00721705487293,0.951182375078669,1.05891055307835,0.948914586388753
"ACTL6A",7.0156555,7.16784785714286,7.04496242857143,5.87029708283333,5.93981357133333,1.02169324835617,0.988296520140716,0.836742494387492,1.18112385443524,0.81897623942778
"ACTL6B",5.37127957142857,5.375557,5.44005228571429,4.82421435233333,4.78233858266667,1.00079635187753,1.00875633729039,0.898149926508156,1.12314916198039,0.89743525226006
"ACTL7A",4.49663792857143,4.53932485714286,4.54447128571429,5.00029118583333,4.874735037,1.00949307666072,1.02575650735483,1.1120066292333,0.92243740314935,1.10154953505148
"ACTL7B",5.46026235714286,5.48945928571429,5.52626171428571,3.73190242983333,3.7190194445,1.0053471658799,1.00346408119817,0.68346577247363,1.46819946457068,0.679830605456022
"ACTL8",5.22301735714286,5.27714928571429,5.159728,4.3043323445,4.22344796,1.01036411041166,1.01915126817379,0.824108374561212,1.23667141316993,0.815654837764815
"ACTL9",5.72120614285714,5.74868585714286,5.61391228571429,5.15712088966667,5.06599636416667,1.00480313304565,1.01798748339903,0.901404487252269,1.12933483002968,0.897095617646047
"ACTN1",11.6257971428571,11.5891114285714,11.6428485714286,8.3919303705,8.2453446215,0.996844456011497,1.01777800149405,0.721836986090542,1.40998316947753,0.724121984866831
"ACTN2",3.69883792857143,3.72472985714286,3.722897,3.48931141483333,3.45380092516667,1.00700001705169,1.01028156817259,0.943353421321971,1.07094705477066,0.936795834506475
"ACTN3",5.45036585714286,5.54251485714286,5.617383,5.3854784285,5.36443166133333,1.01690693843593,1.00392339179533,0.988094848980124,1.01601925445876,0.971666935914392
"ACTN4",11.669015,11.6433271428571,11.71902,9.38191001866667,9.4061773535,0.997798626778447,0.997420064079028,0.804001881792651,1.24056931540399,0.805775694829827
"ACTR10",8.34385764285714,8.40362828571429,8.50476471428571,7.05183623533333,7.07225764016667,1.0071634303239,0.997112463109749,0.845152990040541,1.17980114234929,0.839141855824474
"ACTR1A",9.63393878571429,9.59839785714286,9.64945885714286,7.85658700016667,7.87397058516667,0.996310862113414,0.997792272042171,0.815511409706778,1.22351724349379,0.818531083739149
"ACTR1B",6.37423078571429,6.38409235714286,6.39170707142857,6.6500790475,6.70297795333333,1.00154709983998,0.992108148616687,1.04327553724662,0.950955057601591,1.04166397907128
"ACTR2",11.9356114285714,12.0051385714286,11.9807571428571,10.1522480016667,10.1538973,1.00582518484899,0.999837569921719,0.850584661072688,1.17547096212716,0.845658543736292
"ACTR3",11.3878757142857,11.4366714285714,11.4150128571429,10.097939095,10.1137073916667,1.00428488293251,0.99844089847016,0.88672719551483,1.12598429767395,0.88294388433448
"ACTR3B",7.33835357142857,7.40211642857143,7.39001085714286,5.94969963883333,5.99491484166667,1.00868898677642,0.992457740597234,0.81076764439344,1.22409638255819,0.803783579500058
"ACTR3BP5",2.55430805357143,2.54080310714286,2.47662096428571,3.04760363766667,3.09514648933333,0.994712874819587,0.984639547165052,1.19312298037252,0.825262410801632,1.19946470039298
"ACTR3C",6.99594114285714,7.108329,7.05453742857143,5.50775353533333,5.56941645466667,1.01606472307984,0.988928297994008,0.787278426571206,1.2561353958358,0.774830981420996
"ACTR5",7.48433421428571,7.45520014285714,7.611337,6.19635762933333,6.254071806,0.996107326237121,0.990771743840341,0.827910332692792,1.19671382843821,0.831145711798239
"ACTR6",5.43677335714286,5.41698514285714,5.65237557142857,6.22118741083333,6.40164394066667,0.996360301784565,0.971810908025205,1.1442793366878,0.849277686721307,1.14845938225188
"ACTR8",7.9302765,7.93025428571429,7.993791,6.63006078933333,6.872623338,0.999997198800608,0.964705973725419,0.836044088668703,1.15389366039487,0.836046430601456
"ACTRT1",3.29551021428571,3.36903071428571,3.348964,2.9913980695,2.95195426266667,1.02230929210333,1.01336193020745,0.90771925285881,1.1163825456119,0.887910596010766
"ACTRT2",5.62308978571429,5.53723471428571,5.52981185714286,4.45726993566667,4.45798982566667,0.984731691169738,0.999838516903772,0.792672730745037,1.2613509688469,0.804963156820353
"ACTRT3",4.33075357142857,4.43762628571429,4.37798285714286,3.03398388533333,3.00505047733333,1.02467762538852,1.00962826022998,0.700567195822347,1.4411583446251,0.683695221271877
"ACVR1",7.47841292857143,7.46411542857143,7.51249557142857,6.56981608216667,6.45603920616667,0.998088163874266,1.01762332482295,0.878504054926755,1.15835928031977,0.880186827901733
"ACVR1B",7.39564385714286,7.33630314285714,7.23537785714286,6.19079809916667,6.03097243983333,0.991976261238106,1.02650081076108,0.837087104077825,1.22627717684401,0.843858000223754
"ACVR1C",6.57976278571429,6.71587885714286,6.524089,5.26000111716667,5.35029625466667,1.02068707882967,0.98312333874573,0.799421086818961,1.22979410345273,0.78321858226675
"ACVR2A",6.42831385714286,6.45613657142857,6.48433,6.08895291916667,6.2149615165,1.00432815119237,0.97972495935835,0.947208405576043,1.03432882731075,0.943126411871945
"ACVR2B",5.23173014285714,5.19026014285714,5.20014785714286,4.9630077465,4.98823694116667,0.992073367916994,0.994942262173142,0.948636036450766,1.04881347950435,0.956215605749572
"ACVRL1",5.46688714285714,5.41944128571429,5.37695528571429,5.24026781066667,5.14366388533333,0.991321229814513,1.01878115045752,0.958546915956265,1.06283910938377,0.966938755196052
"ACY3",5.60520042857143,5.67004428571429,5.576061,5.72881253833333,5.67029552666667,1.01156851712426,1.01031992272563,1.02205311145197,0.988519981403243,1.01036469023128
"ACYP1",6.45994914285714,6.50889328571429,6.43831942857143,5.17796255466667,5.24511530116667,1.00757655234968,0.987197088596877,0.801548501413826,1.23161241878139,0.795521193446397
"ACYP2",6.04649971428571,6.06032757142857,6.07010814285714,4.009058445,4.00955856516667,1.00228691934115,0.999875268023015,0.663037895384007,1.50802129860756,0.661525040973151
"ADA",7.90965142857143,7.90368414285714,8.12392242857143,6.199498559,6.371603049,0.999245569066073,0.972988824213239,0.783789098038635,1.24139111739122,0.784380859222812
"ADAD1",2.92270485714286,2.90848642857143,2.86419428571429,2.96994678166667,2.94828932966667,0.995135181529985,1.00734576887759,1.01616376843811,0.991322265333198,1.02113138727122
"ADAD2",6.24801157142857,6.28043285714286,6.23103614285714,5.35709086816667,5.28772092233333,1.00518905660523,1.0131190633644,0.857407321821237,1.18160766485223,0.852981154328232
"ADAL",5.57790421428571,5.59523942857143,5.512173,4.48022555216667,4.60119778833333,1.00310783649553,0.973708533792354,0.803209481563389,1.21227221060327,0.80072097170479
"ADAM10",11.030405,11.03143,11.0578271428571,8.51744886783333,8.4544046555,1.00009292496513,1.00745696650471,0.77217916004293,1.30469328704585,0.772107411988594
"ADAM11",5.33706771428571,5.39736985714286,5.29999214285714,5.67804468533333,5.58610186716667,1.01129874044801,1.0164592090071,1.06388844760859,0.95541897394591,1.05200214838326
"ADAM12",5.71592778571429,5.79965571428571,5.65402757142857,4.1204493535,4.13956035516667,1.0146481781629,0.995383325757573,0.720871485430267,1.38080551925765,0.71046447521885
"ADAM15",7.48902371428571,7.48520228571429,7.37501428571429,6.62565532916667,6.51274252316667,0.999489729407035,1.01733721325515,0.884715495896732,1.14990323779057,0.885167170673785
"ADAM17",9.46664096428571,9.50475285714286,9.51034885714286,7.6395348765,7.59932610666667,1.00402591510557,1.00529109677213,0.806995311781789,1.24572111150499,0.803759444492958
"ADAM18",3.4230665,3.51559657142857,3.30523257142857,2.5857247005,2.54609458433333,1.02703133913074,1.01556506046968,0.755382549681696,1.34443807432091,0.735500973437713
"ADAM19",9.62213207142857,9.55765442857143,9.47025757142857,6.9280790205,6.77519898333333,0.9932990274527,1.02256465640976,0.720014958126781,1.42019918456986,0.724872307560039
"ADAM2",2.9058555,2.910739,2.89605042857143,2.56637466516667,2.57065542333333,1.00168057221015,0.998334760027422,0.883173531913982,1.13039479100315,0.881691785201858
"ADAM20",5.80288564285714,5.64694,5.74177042857143,2.86505401816667,2.861046986,0.973126190579148,1.00140054748708,0.493729188286402,2.02823849844217,0.507363991501002
"ADAM20P1",3.81660871428571,3.97098157142857,3.54475757142857,2.8394100685,2.8435969135,1.04044765096433,0.99852762359527,0.743961532622399,1.34217641613209,0.715039850330636
"ADAM21",3.04627142857143,3.10741542857143,3.11195285714286,2.4690667525,2.46771693066667,1.02007175047716,1.00054699216776,0.810520930387968,1.23444929631717,0.794572470033433
"ADAM21P1",3.87080185714286,3.97865128571429,3.83989571428571,2.4883846065,2.52537557,1.02786229637986,0.98535229217411,0.642860238869664,1.53276285045509,0.625434205665315
"ADAM22",5.15035657142857,5.17255828571429,5.24027985714286,4.21153902266667,4.33419567883333,1.00431071402102,0.971700249537493,0.817717951030816,1.18830734767724,0.814208132617512
"ADAM23",6.16118821428571,6.23078271428571,6.08485357142857,5.02354439066667,4.99084323066667,1.01129562960577,1.00655223145441,0.81535317798258,1.23449844636028,0.806246120435057
"ADAM28",8.24389285714286,8.46277785714286,8.08936771428571,6.20190132566667,6.36500848416667,1.02655116991366,0.97437440045748,0.752302514496301,1.29518961013957,0.732844632147831
"ADAM29",3.91854792857143,3.94329957142857,3.89251528571429,2.56134822533333,2.549795033,1.00631653441742,1.0045310278606,0.653647287725561,1.53680898968613,0.649544418053283
"ADAM30",3.91857692857143,3.857646,3.81091642857143,2.77896199933333,2.76521078466667,0.984450750953193,1.00497293542428,0.709176328547016,1.41709881586614,0.720377660193115
"ADAM32",4.06889264285714,3.94416885714286,3.94788842857143,2.89872496716667,2.86619862716667,0.969346995199485,1.01134825049866,0.712411268027758,1.41961293411105,0.734939368003249
"ADAM33",6.03163407142857,6.01666128571429,6.00913814285714,5.78684518333333,5.7346882505,0.997517623659365,1.0090949900945,0.959415825761913,1.0517806387998,0.961803383726017
"ADAM3A",3.37460907142857,3.49864928571429,3.39446771428571,2.79011076616667,2.760900438,1.03675691366325,1.01058000055512,0.826795254534634,1.2222856807807,0.797482267673776
"ADAM5",2.75256557142857,2.84054928571429,2.73744985714286,2.69188496983333,2.66987551766667,1.03196425734558,1.00824362485105,0.977954893345648,1.03097150156055,0.947663532321504
"ADAM7",3.23325371428571,3.30417971428571,3.16344714285714,2.6159432855,2.58732785466667,1.0219364164608,1.01105983951037,0.809074547395336,1.24964979156159,0.791707325781918
"ADAM8",9.67666628571429,9.51347842857143,9.601724,6.95385224883333,6.94703929466667,0.983135942449129,1.00098069895357,0.718620653385488,1.39291946903815,0.730947392275481
"ADAM9",8.23883885714286,8.20367414285714,8.29088528571429,7.291417949,6.84813299766667,0.995731836136687,1.06473077428321,0.885005529957481,1.20307810317791,0.888799070029929
"ADAMDEC1",4.01275114285714,3.95577285714286,4.06462385714286,2.784194902,2.81080132866667,0.985800692919693,0.990534220118897,0.693836922071776,1.42761820336858,0.703830832190639
"ADAMTS1",5.64902307142857,5.86864871428571,5.66016614285714,3.867839409,3.98991786666667,1.03887851759147,0.969403265494119,0.684691735206858,1.41582440045263,0.65906814282217
