"","preEGCG_Means","Post_EGCG_Means","Post_EGCG_Quercentin_Means","MI_Male_Means","HealthyMale_Means","Fold_Change_Post_EGCG_to_Overweight_Females","Fold_Change_MI_Males_to_Healthy_Males","Fold_Change_Overweight_Females_to_MI_Males","Fold_Change_Overweight_Females_to_Healthy_Males","Fold_Change_Post_EGCG_Females_to_MI_Males"
"ACP2",8.12640064285714,8.03252985714286,8.03144257142857,6.028734322,5.87403757133333,0.988448663825504,1.02633567606405,1.34794472750314,1.38344376319891,1.33237416481112
"ACP5",7.07186564285714,6.94606571428571,7.15103371428571,5.86734476266667,5.876914238,0.982211210602043,0.998371683685385,1.20529233050267,1.20332973333703,1.18385163907238
"ACP6",6.92284842857143,6.95469485714286,6.97221185714286,4.434774489,4.46059242083333,1.00460019151077,0.994211994865806,1.5610373077014,1.55200201574976,1.56821837827228
"ACPP",9.65024478571429,9.57354985714286,9.698901,6.6894018455,6.25501592883333,0.992052540606538,1.06944601286534,1.44261699455327,1.54280099291677,1.43115185456874
"ACR",5.27692253571429,5.21932621428571,5.24352207142857,3.53877099316667,3.45411974,0.989085244090894,1.02450733024289,1.49117378488294,1.5277184732786,1.47489798700288
"ACRBP",7.89667142857143,7.84947971428571,7.81633414285714,6.019924646,5.89604582516667,0.994023847299133,1.02101049152375,1.31175585957184,1.33931649494061,1.30391660624878
"ACRV1",4.25801057142857,4.29265628571429,4.164158,2.87271007366667,2.7920017185,1.00813659658766,1.02890698620703,1.48222774392047,1.52507448086965,1.4942880331238
"ACSBG1",5.33600314285714,5.42644457142857,5.30944614285714,4.21954815566667,4.18954706716667,1.01694928322756,1.00716093840671,1.2645911235048,1.2736467826499,1.28602503662414
"ACSBG2",3.93929885714286,3.97397771428571,3.850864,3.38295924333333,3.354774201,1.00880330698443,1.00840147224362,1.1644535372118,1.17423666128368,1.17470457916899
"ACSF2",6.57925871428571,6.62439614285714,6.567223,5.28574951616667,5.2301766145,1.00686056446958,1.01062543500206,1.24471632531258,1.25794197772319,1.25325578190873
"ACSF3",7.96743735714286,7.98384314285714,7.87188257142857,6.1587813865,6.09159446916667,1.00205910444963,1.01102944683422,1.29367107827653,1.30793955465535,1.29633488215017
"ACSL1",11.6927278571429,11.7386657142857,11.7632571428571,8.88260874916667,8.11272608483333,1.0039287544963,1.09489814598482,1.3163619143126,1.44128221942589,1.32153357710222
"ACSL3",7.847233,7.71638514285714,7.962852,6.689133204,6.78097372783333,0.983325605708043,0.986456145161519,1.17313151953791,1.15724279653084,1.15357026202481
"ACSL4",8.88661214285714,8.884766,9.03070514285714,7.751876174,7.5872769565,0.999792255718213,1.02169410955257,1.14638210716821,1.17125184619022,1.1461439528407
"ACSL5",9.34431578571429,9.36476271428571,9.35332914285714,8.3153843855,8.343954131,1.00218816754916,0.996575994420456,1.12373828466769,1.11989059851104,1.12619721231595
"ACSL6",6.75689835714286,6.47307714285714,7.00022457142857,4.21848829633333,4.188552233,0.95799534057136,1.00714711472319,1.60173452727506,1.6131823076976,1.53445421396178
"ACSM1",4.59686535714286,4.59482,4.57801814285714,3.65662891983333,3.62615787033333,0.999555053936987,1.00840312269614,1.25713203552314,1.2676958702629,1.25657267957325
"ACSM2A",4.58393409523809,4.542668,4.50586080952381,3.313823813,3.26173978916667,0.990997668295241,1.01596817257045,1.38327634597093,1.40536474137602,1.37082363346515
"ACSM3",6.378548,6.27231464285714,6.591514,4.42730079891667,4.520284903,0.983345213182865,0.97942959214327,1.44073065953883,1.41109424226042,1.4167355975433
"ACSM5",5.44621385714286,5.49072785714286,5.58998414285714,3.927914815,3.88248953966667,1.00817338451402,1.01170003804755,1.38654072546195,1.40276330470434,1.3978734559555
"ACSS1",7.83425285714286,7.82439842857143,7.76478614285714,6.18635217483333,6.2788457325,0.998742135497651,0.985269018923667,1.26637679778616,1.24772182514246,1.26478386736562
"ACSS2",7.92981642857143,7.88090942857143,7.97126757142857,5.64285311,5.50875648616667,0.993832518010911,1.0243424490028,1.40528492838465,1.43949300508825,1.3966178588993
"ACSS3",4.65226071428571,4.59386928571429,4.64381171428571,2.90786463716667,2.897514297,0.987448805611406,1.00357214464046,1.59988902331393,1.60560405831389,1.57980850518214
"ACTA1",6.92796978571429,6.98362857142857,6.90872657142857,6.84025395633333,6.81079876466667,1.00803392443036,1.00432477785417,1.01282347555236,1.01720371208961,1.02096042281624
"ACTA2",7.63237464285714,7.35820142857143,7.78673428571429,5.59031021733333,5.52168256566667,0.964077600076629,1.01242875714975,1.36528642349617,1.38225523689365,1.3162420585814
"ACTA2-AS1",6.80072292857143,6.80850114285714,6.87605771428571,5.01071340616667,5.04676455066667,1.00114373344825,0.992856582838754,1.35723646062092,1.34754115439625,1.35878877735812
"ACTB",12.6783135714286,12.6826328571429,12.6760828571429,10.6044938916667,10.520337035,1.00034068298516,1.00799944492146,1.19556045775948,1.2051242777916,1.19596776486516
"ACTBL2",3.384807,3.41223542857143,3.24900757142857,2.45512839866667,2.45958587183333,1.00810339513344,0.998187713949041,1.37866801664557,1.3761694758301,1.38983990834229
"ACTC1",4.57685907142857,4.62866328571429,4.58172685714286,5.17984294933333,5.121058659,1.01131872611265,1.01147893321433,0.883590316578543,0.893732990811377,0.893591433367689
"ACTG1",12.5661992857143,12.6141314285714,12.5963857142857,11.6957851883333,11.618426,1.0038143707391,1.0066583191504,1.07442117680558,1.0815750159027,1.07851941750385
"ACTG2",4.91159335714286,4.87105757142857,4.84914842857143,3.471169675,3.4122845985,0.99174691739182,1.01725678934456,1.41496781114362,1.43938561258986,1.40328996491034
"ACTL10",5.57918842857143,5.592522,5.711498,5.3068257005,5.26880047833333,1.00238987652044,1.00721705487293,1.051323096601,1.05891055307835,1.05383562898497
"ACTL6A",7.0156555,7.16784785714286,7.04496242857143,5.87029708283333,5.93981357133333,1.02169324835617,0.988296520140716,1.19511080972649,1.18112385443524,1.22103664533504
"ACTL6B",5.37127957142857,5.375557,5.44005228571429,4.82421435233333,4.78233858266667,1.00079635187753,1.00875633729039,1.11339985729089,1.12314916198039,1.11428651535768
"ACTL7A",4.49663792857143,4.53932485714286,4.54447128571429,5.00029118583333,4.874735037,1.00949307666072,1.02575650735483,0.899275214473742,0.92243740314935,0.907812103023827
"ACTL7B",5.46026235714286,5.48945928571429,5.52626171428571,3.73190242983333,3.7190194445,1.0053471658799,1.00346408119817,1.46313105977605,1.46819946457068,1.47095466425671
"ACTL8",5.22301735714286,5.27714928571429,5.159728,4.3043323445,4.22344796,1.01036411041166,1.01915126817379,1.21343263928417,1.23667141316993,1.22600878913482
"ACTL9",5.72120614285714,5.74868585714286,5.61391228571429,5.15712088966667,5.06599636416667,1.00480313304565,1.01798748339903,1.10937987789286,1.12933483002968,1.11470837704455
"ACTN1",11.6257971428571,11.5891114285714,11.6428485714286,8.3919303705,8.2453446215,0.996844456011497,1.01777800149405,1.38535433798701,1.40998316947753,1.38098279143383
"ACTN2",3.69883792857143,3.72472985714286,3.722897,3.48931141483333,3.45380092516667,1.00700001705169,1.01028156817259,1.060048097985,1.07094705477066,1.06746845274651
"ACTN3",5.45036585714286,5.54251485714286,5.617383,5.3854784285,5.36443166133333,1.01690693843593,1.00392339179533,1.01204859131911,1.01601925445876,1.02915923454671
"ACTN4",11.669015,11.6433271428571,11.71902,9.38191001866667,9.4061773535,0.997798626778447,0.997420064079028,1.24377818341711,1.24056931540399,1.24104016343058
"ACTR10",8.34385764285714,8.40362828571429,8.50476471428571,7.05183623533333,7.07225764016667,1.0071634303239,0.997112463109749,1.18321772718574,1.17980114234929,1.19169362493244
"ACTR1A",9.63393878571429,9.59839785714286,9.64945885714286,7.85658700016667,7.87397058516667,0.996310862113414,0.997792272042171,1.22622441341385,1.22351724349379,1.22170070247287
"ACTR1B",6.37423078571429,6.38409235714286,6.39170707142857,6.6500790475,6.70297795333333,1.00154709983998,0.992108148616687,0.958519551449631,0.950955057601591,0.960002476894296
"ACTR2",11.9356114285714,12.0051385714286,11.9807571428571,10.1522480016667,10.1538973,1.00582518484899,0.999837569921719,1.17566192498567,1.17547096212716,1.18251037301864
"ACTR3",11.3878757142857,11.4366714285714,11.4150128571429,10.097939095,10.1137073916667,1.00428488293251,0.99844089847016,1.12774256282893,1.12598429767395,1.13257480768866
"ACTR3B",7.33835357142857,7.40211642857143,7.39001085714286,5.94969963883333,5.99491484166667,1.00868898677642,0.992457740597234,1.2333989977463,1.22409638255819,1.24411598532777
"ACTR3BP5",2.55430805357143,2.54080310714286,2.47662096428571,3.04760363766667,3.09514648933333,0.994712874819587,0.984639547165052,0.83813656802401,0.825262410801632,0.833705235070585
"ACTR3C",6.99594114285714,7.108329,7.05453742857143,5.50775353533333,5.56941645466667,1.01606472307984,0.988928297994008,1.27019865685289,1.2561353958358,1.29060404653161
"ACTR5",7.48433421428571,7.45520014285714,7.611337,6.19635762933333,6.254071806,0.996107326237121,0.990771743840341,1.20786027243733,1.19671382843821,1.20315846644559
"ACTR6",5.43677335714286,5.41698514285714,5.65237557142857,6.22118741083333,6.40164394066667,0.996360301784565,0.971810908025205,0.873912486171929,0.849277686721307,0.870731708455562
"ACTR8",7.9302765,7.93025428571429,7.993791,6.63006078933333,6.872623338,0.999997198800608,0.964705973725419,1.1961091688267,1.15389366039487,1.19610581828643
"ACTRT1",3.29551021428571,3.36903071428571,3.348964,2.9913980695,2.95195426266667,1.02230929210333,1.01336193020745,1.10166221202267,1.1163825456119,1.12623951610988
"ACTRT2",5.62308978571429,5.53723471428571,5.52981185714286,4.45726993566667,4.45798982566667,0.984731691169738,0.999838516903772,1.26155468860408,1.2613509688469,1.24229288201221
"ACTRT3",4.33075357142857,4.43762628571429,4.37798285714286,3.03398388533333,3.00505047733333,1.02467762538852,1.00962826022998,1.42741482325071,1.4411583446251,1.46264003153291
"ACVR1",7.47841292857143,7.46411542857143,7.51249557142857,6.56981608216667,6.45603920616667,0.998088163874266,1.01762332482295,1.13829867305891,1.15835928031977,1.13612243253388
"ACVR1B",7.39564385714286,7.33630314285714,7.23537785714286,6.19079809916667,6.03097243983333,0.991976261238106,1.02650081076108,1.194618809833,1.22627717684401,1.18503350058285
"ACVR1C",6.57976278571429,6.71587885714286,6.524089,5.26000111716667,5.35029625466667,1.02068707882967,0.98312333874573,1.25090520689062,1.22979410345273,1.27678278151401
"ACVR2A",6.42831385714286,6.45613657142857,6.48433,6.08895291916667,6.2149615165,1.00432815119237,0.97972495935835,1.05573387452348,1.03432882731075,1.06030325035132
"ACVR2B",5.23173014285714,5.19026014285714,5.20014785714286,4.9630077465,4.98823694116667,0.992073367916994,0.994942262173142,1.05414506889429,1.04881347950435,1.04578924877105
"ACVRL1",5.46688714285714,5.41944128571429,5.37695528571429,5.24026781066667,5.14366388533333,0.991321229814513,1.01878115045752,1.04324575391532,1.06283910938377,1.03419166377011
"ACY3",5.60520042857143,5.67004428571429,5.576061,5.72881253833333,5.67029552666667,1.01156851712426,1.01031992272563,0.978422734391329,0.988519981403243,0.989741634548905
"ACYP1",6.45994914285714,6.50889328571429,6.43831942857143,5.17796255466667,5.24511530116667,1.00757655234968,0.987197088596877,1.24758514080699,1.23161241878139,1.257037534937
"ACYP2",6.04649971428571,6.06032757142857,6.07010814285714,4.009058445,4.00955856516667,1.00228691934115,0.999875268023015,1.50820942055029,1.50802129860756,1.51165857384466
"ADA",7.90965142857143,7.90368414285714,8.12392242857143,6.199498559,6.371603049,0.999245569066073,0.972988824213239,1.27585341835248,1.24139111739122,1.27489087506652
"ADAD1",2.92270485714286,2.90848642857143,2.86419428571429,2.96994678166667,2.94828932966667,0.995135181529985,1.00734576887759,0.98409334308095,0.991322265333198,0.979305907609311
"ADAD2",6.24801157142857,6.28043285714286,6.23103614285714,5.35709086816667,5.28772092233333,1.00518905660523,1.0131190633644,1.16630681188479,1.18160766485223,1.17235884395072
"ADAL",5.57790421428571,5.59523942857143,5.512173,4.48022555216667,4.60119778833333,1.00310783649553,0.973708533792354,1.24500522336162,1.21227221060327,1.24887449603191
"ADAM10",11.030405,11.03143,11.0578271428571,8.51744886783333,8.4544046555,1.00009292496513,1.00745696650471,1.29503624514343,1.30469328704585,1.29515658634135
"ADAM11",5.33706771428571,5.39736985714286,5.29999214285714,5.67804468533333,5.58610186716667,1.01129874044801,1.0164592090071,0.939948170550968,0.95541897394591,0.950568400964602
"ADAM12",5.71592778571429,5.79965571428571,5.65402757142857,4.1204493535,4.13956035516667,1.0146481781629,0.995383325757573,1.38720981507977,1.38080551925765,1.40752991160038
"ADAM15",7.48902371428571,7.48520228571429,7.37501428571429,6.62565532916667,6.51274252316667,0.999489729407035,1.01733721325515,1.13030686660056,1.14990323779057,1.12973010424551
"ADAM17",9.46664096428571,9.50475285714286,9.51034885714286,7.6395348765,7.59932610666667,1.00402591510557,1.00529109677213,1.2391645718388,1.24572111150499,1.24415334320686
"ADAM18",3.4230665,3.51559657142857,3.30523257142857,2.5857247005,2.54609458433333,1.02703133913074,1.01556506046968,1.32383254077206,1.34443807432091,1.35961750713398
"ADAM19",9.62213207142857,9.55765442857143,9.47025757142857,6.9280790205,6.77519898333333,0.9932990274527,1.02256465640976,1.3888600350771,1.42019918456986,1.37955332211001
"ADAM2",2.9058555,2.910739,2.89605042857143,2.56637466516667,2.57065542333333,1.00168057221015,0.998334760027422,1.13228030943459,1.13039479100315,1.13418318825672
"ADAM20",5.80288564285714,5.64694,5.74177042857143,2.86505401816667,2.861046986,0.973126190579148,1.00140054748708,2.02540182700303,2.02823849844217,1.9709715643035
"ADAM20P1",3.81660871428571,3.97098157142857,3.54475757142857,2.8394100685,2.8435969135,1.04044765096433,0.99852762359527,1.34415551900256,1.34217641613209,1.39852345227696
"ADAM21",3.04627142857143,3.10741542857143,3.11195285714286,2.4690667525,2.46771693066667,1.02007175047716,1.00054699216776,1.23377443136642,1.23444929631717,1.25853844389792
"ADAM21P1",3.87080185714286,3.97865128571429,3.83989571428571,2.4883846065,2.52537557,1.02786229637986,0.98535229217411,1.55554806400578,1.53276285045509,1.59888920519823
"ADAM22",5.15035657142857,5.17255828571429,5.24027985714286,4.21153902266667,4.33419567883333,1.00431071402102,0.971700249537493,1.22291555265406,1.18830734767724,1.22818719187342
"ADAM23",6.16118821428571,6.23078271428571,6.08485357142857,5.02354439066667,4.99084323066667,1.01129562960577,1.00655223145441,1.22646238097004,1.23449844636028,1.24031604575088
"ADAM28",8.24389285714286,8.46277785714286,8.08936771428571,6.20190132566667,6.36500848416667,1.02655116991366,0.97437440045748,1.32925250245846,1.29518961013957,1.36454571150939
"ADAM29",3.91854792857143,3.94329957142857,3.89251528571429,2.56134822533333,2.549795033,1.00631653441742,1.0045310278606,1.52987707404036,1.53680898968613,1.53954059523296
"ADAM30",3.91857692857143,3.857646,3.81091642857143,2.77896199933333,2.76521078466667,0.984450750953193,1.00497293542428,1.41008654652762,1.41709881586614,1.38816075963811
"ADAM32",4.06889264285714,3.94416885714286,3.94788842857143,2.89872496716667,2.86619862716667,0.969346995199485,1.01134825049866,1.40368358121062,1.41961293411105,1.36065646165736
"ADAM33",6.03163407142857,6.01666128571429,6.00913814285714,5.78684518333333,5.7346882505,0.997517623659365,1.0090949900945,1.04230092223657,1.0517806387998,1.03971353908739
"ADAM3A",3.37460907142857,3.49864928571429,3.39446771428571,2.79011076616667,2.760900438,1.03675691366325,1.01058000055512,1.20948928348997,1.2222856807807,1.25394637665983
"ADAM5",2.75256557142857,2.84054928571429,2.73744985714286,2.69188496983333,2.66987551766667,1.03196425734558,1.00824362485105,1.02254204851814,1.03097150156055,1.05522684570365
"ADAM7",3.23325371428571,3.30417971428571,3.16344714285714,2.6159432855,2.58732785466667,1.0219364164608,1.01105983951037,1.23598005056433,1.24964979156159,1.26309302369075
"ADAM8",9.67666628571429,9.51347842857143,9.601724,6.95385224883333,6.94703929466667,0.983135942449129,1.00098069895357,1.39155477272871,1.39291946903815,1.36808751295622
"ADAM9",8.23883885714286,8.20367414285714,8.29088528571429,7.291417949,6.84813299766667,0.995731836136687,1.06473077428321,1.12993644237234,1.20307810317791,1.12511368848116
"ADAMDEC1",4.01275114285714,3.95577285714286,4.06462385714286,2.784194902,2.81080132866667,0.985800692919693,0.990534220118897,1.44126086143417,1.42761820336858,1.42079595587984
"ADAMTS1",5.64902307142857,5.86864871428571,5.66016614285714,3.867839409,3.98991786666667,1.03887851759147,0.969403265494119,1.46051127621379,1.41582440045263,1.5172937895586
"ADAMTS10",6.99872771428571,7.00011285714286,6.95069128571429,5.82814677783333,5.8860957525,1.00019791352281,0.990154938501967,1.20084959783521,1.18902715969463,1.20108726220948
"ADAMTS12",4.85128871428571,4.97226471428571,4.76051014285714,3.6666129635,3.63032897383333,1.02493687906963,1.00999468365765,1.32309811877577,1.33632206592097,1.35609205656094
