,Pretreatment_Placebo1,Pretreatment_Placebo2,Pretreatment_Placebo3,Pretreatment_Placebo4,Pretreatment_Placebo5,Pretreatment_Placebo6,Pretreatment_Placebo7
ID_REF,GSM1923000,GSM1923004,GSM1923010,GSM1923012,GSM1923007,GSM1923020,GSM192998
8130173,6.191829,6.661489,6.034831,6.069857,6.348656,6.010156,5.508307
7971931,3.61441,4.076841,3.691129,3.754637,3.647556,3.345125,3.282317
8145454,12.18094,12.10551,12.20907,11.88177,12.17828,12.163,12.37706
8027856,5.51732,5.961869,5.687081,5.735429,5.631788,6.111651,5.355733
8120402,6.5275,6.57572,6.826808,6.860045,6.62725,6.753435,6.874184
8035884,5.795259,5.738471,5.489665,5.724774,5.594612,5.79203,5.55266
8010405,7.563057,7.450138,7.074837,7.244211,7.569875,7.03699,7.012469
8156873,7.753662,7.414804,7.640606,7.656103,7.529879,7.82011,7.892107
8063382,4.562712,4.427073,4.185537,4.579853,4.802894,4.527142,4.692349
7976858,5.504015,5.569321,5.180144,5.357116,5.201602,5.06583,5.071558
7947496,4.072982,4.133007,4.0408,4.276404,4.133272,4.267592,3.753769
8062971,7.006834,7.071628,7.114203,7.20447,6.83177,6.772432,6.93396
7970241,5.188025,5.726705,5.325581,5.431767,5.186448,5.256004,5.291975
7929487,4.239765,4.058442,4.097668,4.378397,3.944151,3.924139,4.272087
8078920,5.099584,5.169791,4.994616,5.287938,5.030429,5.352192,4.707572
8067862,6.255455,6.007199,6.379053,6.090694,6.819366,6.519178,6.741195
8165552,7.365094,7.067886,7.567005,7.786257,7.433742,7.168632,7.530732
8117476,9.375998,9.357225,9.430913,9.14014,9.21311,8.993177,9.414922
7996516,5.562206,5.665506,4.975136,5.121354,5.415906,4.99788,5.074801
8054075,2.877915,3.371353,2.840044,3.233031,2.949442,3.021598,2.951958
8138718,5.0917,5.412294,4.883397,5.3051,4.918853,5.483196,4.820598
8114658,9.864859,9.724741,9.602992,9.109108,9.713585,9.770115,9.444768
8147785,5.940114,6.262663,6.329602,6.477888,6.177301,6.277832,6.440699
7936023,6.051535,6.018607,5.784416,6.241562,6.018607,6.010163,6.025363
8000329,7.096967,7.011841,7.158854,7.15347,6.963245,7.129843,7.273542
8147683,5.066933,4.872155,4.317304,5.023364,4.659981,4.549775,4.485585
7965467,11.93023,11.62866,11.65133,11.66583,11.76433,11.98179,12.1663
7915743,6.809725,6.75534,6.531853,6.376796,6.759597,6.384208,6.438046
7926706,3.770288,3.737546,3.745453,3.610957,3.583657,3.922524,3.576632
7906015,5.342248,5.549016,5.5473,5.605488,5.26713,5.598499,5.231387
7922598,3.559469,4.017489,3.663787,4.048668,3.596078,4.167905,3.898374
8088299,3.062211,3.068088,3.042067,2.87747,2.888604,2.977573,3.088932
7959995,8.726171,8.662746,8.200185,7.971887,8.540107,8.270007,8.115114
7947322,3.721041,3.778157,3.759551,4.099544,3.361467,3.36699,3.668714
8120269,6.413074,6.430381,6.892328,6.524547,6.666068,6.768488,6.517015
7901052,6.276425,5.440879,5.865104,5.454422,5.653134,6.044839,6.2309
8115375,6.500435,6.293178,6.801132,6.488533,7.03762,6.853774,6.850747
8048257,7.284785,7.504778,7.59512,7.257015,7.52745,7.125322,7.559958
8101000,5.991211,5.92975,5.997057,6.170121,5.728417,5.946599,5.690833
7998434,6.349391,6.47696,6.068364,6.497177,6.198315,6.275335,5.832499
8132715,4.519111,4.519111,4.330345,5.057271,4.104788,4.569527,4.400107
8022118,7.91539,7.595534,8.214066,7.201422,7.658784,7.457184,7.695526
7989735,7.944846,8.316159,8.103975,8.056279,8.319172,8.318916,8.215039
8095295,5.084588,4.450535,4.872205,3.899463,4.273576,4.909194,4.491684
7982066,2.321537,2.189803,2.29207,2.364413,2.404336,2.080884,2.069523
7934916,4.252661,4.762772,4.397378,4.777104,4.344371,4.520662,4.284965
8124280,11.41286,11.43065,11.40377,11.33974,11.41156,11.5054,11.28578
8149986,7.524303,7.277759,7.236282,7.377621,7.554338,7.070671,7.305489
7950530,2.431282,2.526059,2.391926,2.499239,2.501246,2.375135,2.29998
7980338,8.451193,8.233663,8.151261,8.363275,8.72395,8.636191,7.961471
7944834,3.378502,3.596388,2.788597,3.496371,3.409556,3.394031,3.514281
7938563,8.66764,8.933013,8.902256,8.835405,9.191889,8.93628,8.893942
8167013,5.405565,4.889458,5.02311,4.877442,4.8406,5.019753,5.26428
8144494,6.80337,6.986171,7.095098,7.492375,7.103378,6.938749,6.642863
7985409,6.970868,6.633887,6.685553,6.723619,6.626745,6.788507,6.804041
8178712,6.678962,7.536743,6.513073,6.369567,7.109997,6.515573,7.098279
7937476,12.66806,12.6863,12.70601,12.8049,12.82248,12.65002,12.6996
8081204,2.675797,2.892902,2.736675,3.267119,2.682977,2.93589,2.792197
7908204,3.901402,4.105763,3.88926,4.099247,3.881776,3.76575,3.760588
8119107,5.33193,5.761065,5.136923,5.567756,5.233362,5.476229,5.450506
7968703,7.354161,7.000912,7.469941,7.232824,7.320512,7.43817,7.52026
7952249,4.809776,4.804395,4.527511,4.606119,4.54458,4.693438,4.352816
7899480,10.27131,9.226616,10.07001,9.518297,10.58812,9.998484,10.01441
8062041,7.919288,7.682304,8.125616,7.924622,8.231338,8.019176,7.636045
7973972,4.33182,4.627129,4.305115,4.17953,3.79407,4.505295,4.146866
7956026,6.382836,6.294209,5.856708,6.401731,6.222279,6.087237,6.334665
7932407,6.318351,5.938965,6.688268,5.996254,6.19046,5.956085,6.965733
8154394,9.577969,9.714867,9.944863,10.04015,9.622274,9.900118,9.979192
8149109,6.444636,6.122367,7.542837,7.360825,7.026783,6.861683,7.892539
8076739,6.341333,6.393555,5.904895,6.303502,6.141492,6.055545,6.023326
8148674,6.226912,6.472191,5.997131,6.160484,5.997553,6.201428,6.128673
8109179,6.81049,6.693749,6.587841,6.46301,6.553125,6.548625,6.403634
8116504,5.534525,5.420989,5.564688,5.746545,5.541839,5.416616,5.53905
8091875,5.235118,5.068015,4.904305,5.011825,4.793055,4.597223,4.80038
8130622,5.999386,6.207128,6.121451,6.465025,5.98601,6.361086,5.881609
8094126,6.320901,6.508261,6.121274,6.75411,6.070089,5.877625,5.782467
7953924,6.537486,5.372294,5.892565,5.389639,5.728684,5.580777,5.895145
8077858,9.191612,9.11776,9.453972,8.814933,9.154792,9.27252,8.928823
8031700,5.662489,5.772943,5.671656,6.13878,5.704178,5.597845,5.616218
8123372,7.268423,7.359152,7.060183,7.659707,7.050558,7.156971,7.226731
8133845,4.645103,4.743026,4.96998,4.850091,4.683312,4.885368,4.771404
8042346,4.161319,4.361025,3.970048,4.210543,3.99853,4.304782,4.434431
8021342,5.648789,5.853423,5.717592,5.576686,6.130974,5.829943,5.68182
8145317,3.960934,4.233566,4.030611,4.070612,4.088954,3.922508,4.384212
7919596,5.487725,5.329491,5.291878,5.646814,4.692609,5.341825,5.244342
8149353,4.193088,4.158459,3.789267,4.566128,3.996746,4.353008,4.300326
8145636,8.739494,8.762458,8.998222,8.941096,8.905624,8.869775,8.890304
8013026,5.694513,5.544836,5.449999,5.538835,5.264921,5.54394,5.676639
7920409,9.464522,9.607799,9.396774,9.752289,9.54251,9.60627,9.69253
8067626,4.816579,4.91086,4.569218,4.768922,4.458353,4.554862,4.550419
8092095,9.308142,9.43202,9.304327,9.049448,9.214256,9.088448,9.37974
8039196,10.64409,10.0248,10.77001,10.29812,10.6467,10.39511,10.0758
8173581,4.832391,4.909504,4.519821,4.869755,4.833349,4.689667,4.504517
8159919,5.249393,5.271179,5.177857,4.95791,5.087351,5.078129,4.766607
8021783,8.299156,8.103769,7.915641,7.963442,8.103769,8.07566,8.157125
8153790,5.872617,6.018607,5.917484,6.263248,6.027666,5.942525,5.872617
8008795,6.522342,6.638407,7.020532,6.535761,6.670674,6.584871,6.942137
7937007,4.80649,5.01989,4.873684,4.978616,4.580494,4.773762,4.840204
8137228,6.490231,6.563593,6.531163,6.732219,6.573463,6.533131,6.490231
7981190,3.33055,3.363791,3.396805,3.824526,3.487463,3.13672,3.679883
8176323,6.554817,5.678063,6.69997,5.890398,7.073559,6.60461,6.478509
8100756,4.69407,4.83634,4.458385,4.761794,4.405021,4.312366,4.472237
8013858,4.27623,4.479059,4.312581,4.347106,3.937015,3.968129,4.081967
8089038,9.957143,9.996592,10.2851,10.2598,9.95174,9.708277,10.4846
8074836,4.723202,4.3522,4.214468,4.450465,4.368377,4.327298,4.332725
7930760,2.800014,2.805456,2.801659,2.639852,2.779475,2.683858,2.514925
8018379,5.68436,5.622511,5.506183,5.60971,5.271061,5.530704,5.361549
8153896,6.240038,6.124986,6.715645,6.278423,6.497538,6.222984,6.199234
8055239,5.905331,6.204194,5.937355,6.010451,5.757471,6.021284,5.922417
7934269,5.117289,5.12751,4.652116,4.933865,4.539421,4.379062,4.455736
8052882,6.764074,6.95608,6.198383,7.20887,6.360912,6.997029,7.451441
7933446,4.83267,5.162641,4.543034,5.023989,4.514551,4.181507,4.37507
8060020,5.016825,4.930764,4.569283,5.017191,4.615172,4.594859,4.610061
7948416,3.381089,3.313272,3.327201,3.517069,3.39511,3.215552,3.314788
8107090,7.010081,7.076668,7.108537,6.939069,7.068513,7.130745,7.093232
8000917,7.220617,7.02012,7.110729,7.145029,6.825682,7.12119,7.044321
8156278,6.666357,6.603847,6.683028,6.653621,6.524621,6.373364,6.603212
8154866,5.579378,5.008016,5.421109,4.374377,5.096484,5.516808,4.569107
7941610,6.613986,6.675369,6.964807,6.854061,6.656709,6.69804,6.567915
8117140,8.625033,8.746552,8.874825,8.867535,8.610229,8.741205,8.75582
8114548,2.357046,2.260246,2.403226,2.376797,2.488568,2.292817,2.341621
7951349,5.03167,5.373661,5.122208,5.300277,4.731969,5.161515,4.935365
8104996,4.779351,5.031553,4.990822,4.591504,4.323658,4.711893,4.463392
8003627,8.830706,8.93747,8.999703,9.452641,8.988894,8.881269,8.959448
8158998,7.877141,7.472268,7.908746,7.916882,8.067117,7.951161,8.041136
7925976,3.672434,4.099112,4.195895,3.782281,3.556465,3.591085,3.791703
7979957,4.413723,4.127051,3.700862,4.201639,4.28685,4.285387,4.065864
7925028,6.454244,6.079431,5.760036,6.388617,5.877062,6.316463,6.070405
8022506,5.833117,5.570932,6.167193,5.309428,5.376071,6.44733,6.260831
7956867,5.084773,4.958161,4.966873,5.054391,4.596475,4.918255,4.659369
7936856,10.88868,10.66163,11.08717,10.7304,10.94317,10.98897,10.50236
8128934,5.219758,4.879327,5.323601,4.634564,5.120261,5.429562,5.789514
7998494,5.672079,5.729542,5.519905,5.640383,5.663519,5.82972,5.39971
8136259,9.50363,9.540701,9.620762,9.57517,9.576035,9.7608,9.740651
7933379,3.695392,3.871299,3.73214,3.775545,3.606395,3.669216,3.993237
8153334,6.052647,6.249348,6.152848,6.104447,5.812235,6.247237,5.965886
8048898,8.489923,8.50523,8.941874,8.604326,8.146711,8.698414,8.894183
7967210,8.429731,8.067876,7.873362,8.262379,8.140171,8.044104,7.750517
7958582,7.711894,7.696234,7.70744,7.340386,7.384528,7.769445,7.65866
8167210,5.065971,4.735473,4.967226,4.706687,4.302852,4.870656,4.800398
8003840,6.396583,6.403675,6.393708,6.294282,6.435197,6.502258,6.187452
7926385,8.919102,8.956781,9.072727,8.946208,9.173,9.135584,9.223452
7991503,5.924932,6.302967,6.126586,6.243858,6.161959,6.113508,6.253361
7971858,8.917308,8.902279,9.113957,9.473222,9.631368,9.219681,9.631477
7970735,6.246188,6.727727,6.350576,6.4689,6.548401,6.467802,6.594213
7970162,9.778257,9.499694,9.76101,9.345328,9.758856,9.551128,9.116904
7905553,4.544804,4.330869,4.267873,4.42537,4.651764,4.453157,4.527531
8153819,8.258141,7.89677,7.961553,8.069445,8.466465,8.134256,8.081316
8114991,5.034139,5.034635,5.046825,4.554636,5.383737,4.658711,5.057336
7991401,7.41955,7.425893,7.342084,7.941494,7.517808,7.722427,7.501424
7932786,4.753659,4.665013,4.276702,4.497417,4.044566,4.121272,4.15596
7966223,6.634406,6.621009,6.672071,7.034587,6.679725,6.688344,6.621367
8088425,5.797107,6.167437,5.664487,6.146393,5.848658,5.880856,5.506239
8092239,3.315244,3.27585,3.296732,3.178107,3.274232,2.861015,3.178107
8150151,2.334573,2.721803,2.458672,2.433923,2.544164,2.417443,2.464481
8142977,3.440313,3.10444,3.155546,3.101845,3.4366,3.017812,3.07706
8029273,5.188905,5.611162,5.172946,4.787771,5.331306,5.676634,4.99767
8171762,10.17642,10.22306,10.23853,10.1359,10.14844,10.408,10.25639
8010686,6.21974,6.218241,6.019353,6.470284,6.4007,6.130147,6.166533
8119874,8.298494,8.304882,8.716363,8.562751,8.275009,8.179063,8.494661
8011291,6.008873,6.02907,5.930501,5.759761,5.603088,5.894081,5.90716
7919825,9.941075,9.902716,10.04959,9.656838,9.790464,9.912904,9.856644
7921259,3.583779,3.647705,3.785105,3.476321,3.554759,3.60308,3.536787
7915297,6.434964,6.415667,6.368584,6.374638,6.155413,6.345188,6.529165
8085407,7.573657,7.394039,7.502656,7.605688,7.623603,7.604853,7.581786
8100984,5.80926,5.753207,5.635808,5.772754,5.756203,5.409377,5.611016
8148029,3.958464,3.915474,4.200127,3.915436,4.223483,3.864835,3.834592
7955606,7.039215,7.15902,6.999306,7.39293,6.013107,7.028845,6.521384
8038556,5.23751,5.604913,5.59438,5.500003,5.152108,4.969584,5.118618
7908993,6.255972,6.356504,6.210633,6.521068,6.087724,5.773578,6.187681
8163896,10.14086,10.67855,10.3368,10.18625,10.16522,10.37824,10.60221
8112560,12.07407,12.17219,11.68268,12.17349,11.72925,11.87291,11.96556
8030831,7.088107,6.789957,7.263834,6.886637,7.063238,7.371635,7.452075
7939839,10.90095,10.70318,10.98308,10.32578,10.87626,10.75381,10.50885
8105605,2.670384,2.632271,3.375741,2.687146,2.977992,2.850959,3.256647
8048024,3.10251,3.228792,3.194449,3.113265,2.998837,2.855925,2.932955
8146225,7.332321,7.004865,7.555994,7.561688,7.467386,7.589155,7.497727
8159379,7.418675,7.49508,7.600681,8.056011,7.575626,7.658137,7.742048
8062444,7.507389,7.391121,8.184484,7.581839,8.186313,7.60528,8.262465
8020086,7.140556,6.924526,7.137118,7.150081,6.622039,7.414076,7.216195
7901477,5.78671,6.029258,5.74405,5.639588,5.333356,6.010835,5.74405
8075897,6.258749,6.180743,6.130302,6.460113,6.580261,6.561982,6.084122
8153223,6.59165,6.468486,6.767315,6.311877,6.791363,6.562323,6.94161
8148973,5.359713,5.640997,6.115711,5.602654,5.51064,5.690361,5.626032
8043480,5.896608,5.808425,5.994625,6.263314,5.779111,5.501166,5.88781
8011407,8.184043,8.150391,8.420505,8.40932,8.038993,8.207075,8.374435
7929574,4.52917,4.851009,4.486124,4.757022,4.50753,4.475646,4.106248
7909681,4.802924,4.83992,4.421248,4.556613,4.57262,4.304734,4.171594
7939706,4.294724,4.536391,4.3177,4.384686,4.462918,4.384686,4.049191
8007471,10.31105,10.20939,10.43956,10.00627,10.18869,10.34564,10.33623
7988227,4.954251,5.138803,5.264385,5.280738,4.969914,5.156559,4.971585
8133167,8.92833,8.973371,8.406565,8.951824,8.608501,8.610562,8.729299
7986350,7.156692,7.094882,8.126402,7.687521,7.79932,8.223316,7.440363
7993296,5.609939,6.017301,5.840448,6.042047,5.563008,5.839678,5.555283
7905039,2.719,1.986107,2.011347,2.194445,2.32315,2.310447,2.139801
7938183,3.54079,3.458107,3.479752,3.565913,3.905197,3.478438,3.496183
7961865,8.713631,8.458833,8.752007,8.77771,8.683998,8.980334,8.744857
8076113,4.641358,4.764314,4.765826,4.688065,4.748137,4.984961,4.801075
7906973,4.045461,4.181746,3.708698,4.240724,3.740274,3.922259,3.832892
7931469,6.594364,6.46718,6.398443,6.592517,6.713668,6.438469,6.314216
8150076,4.685582,5.252382,4.287777,4.594107,4.733679,4.418,4.576851
8065240,2.84286,2.910579,2.94878,2.811831,2.764505,2.837465,2.776412
8063129,4.676797,4.929655,4.458299,4.774189,4.727143,4.453724,4.050166
8152240,5.314903,5.636709,5.000425,5.313271,5.649774,5.308861,5.509797
8177201,2.70393,2.980468,2.795639,2.902637,2.534665,2.57267,2.538433
8030706,7.820925,7.955966,7.916974,8.010613,7.952777,7.88236,7.982051
7916443,8.97325,8.961396,8.908252,8.545719,8.956351,9.000838,8.908065
7943690,6.992148,6.910952,7.083895,6.855796,6.821056,6.859059,6.948796
8029831,10.54807,10.7156,10.53331,10.55471,10.59063,10.25821,10.49641
7911092,6.651031,6.430757,7.018832,7.096038,6.922176,6.843674,6.533309
8132515,7.106963,7.048769,7.738488,7.02731,7.230164,7.008165,7.386225
8130447,4.855518,4.65388,4.511705,4.807711,4.54458,4.472825,4.497592
8041582,6.233552,6.125268,5.770363,5.921683,5.852177,5.818511,5.632936
8040034,6.456259,6.509902,6.399416,6.437471,6.634461,6.381011,6.08885
7986767,4.695583,4.749401,4.704738,4.827588,4.533671,4.939641,4.514829
7973660,9.443172,9.313953,9.562009,9.481672,9.498711,9.393223,9.390832
7913803,2.318398,2.208826,2.378621,2.460794,2.570676,2.452122,2.305646
7954997,9.174188,9.100388,9.467653,8.643414,9.210856,9.114364,9.33185
8117081,8.670098,8.399819,8.94634,8.453216,8.650764,8.658285,8.396907
7910520,7.990321,7.977728,8.225685,8.082826,8.097814,7.99181,8.203064
7987012,6.347368,6.326776,6.33441,6.401426,6.286366,6.035578,5.938659
7969828,5.619493,5.611162,5.609125,5.739417,5.491668,5.571503,5.904738
8139158,5.334908,5.638265,5.388291,5.405365,5.588697,5.494351,5.519357
8161556,4.934401,4.947083,4.858834,4.792006,4.773333,4.238738,4.45053
8149927,9.135236,9.54388,9.697905,8.706934,9.406059,9.421344,9.121784
7905163,9.106942,9.228632,9.274281,9.915939,9.530243,9.513927,9.51054
8030838,5.52212,5.494857,5.242174,5.491769,5.187637,5.299263,5.323728
7944363,3.479491,3.921838,3.575872,3.657362,3.65977,3.52088,3.60298
8062823,5.489729,5.582279,5.439103,5.771211,5.24606,5.439103,5.39651
8045321,8.793718,8.692924,8.772918,8.617586,8.641796,8.640627,8.68797
8014257,9.77828,9.91405,9.768148,10.30956,9.854033,10.13857,10.05119
7978103,4.671614,4.995033,4.38307,4.919887,4.440665,4.413146,4.498528
7947917,8.328732,8.076419,8.346292,8.395086,8.037747,8.343115,8.527224
7927056,4.093761,4.806003,4.374419,4.459764,4.401764,4.134325,4.003578
8160040,4.413234,4.255302,4.381773,4.355735,4.408339,4.134881,4.26678
7965855,6.436183,6.545599,7.126834,7.159328,6.711472,6.85007,6.925898
7953747,2.510739,2.381999,2.714183,2.581959,2.478142,2.504069,2.751453
8071559,6.878844,6.842248,6.679243,6.951309,6.570071,6.886677,6.939987
8102789,7.911798,7.701951,8.175225,8.381953,7.869182,7.786765,8.64461
7997755,6.72971,6.635782,6.589248,6.484207,6.534756,6.68833,6.328999
8065576,5.798774,6.059915,5.793598,5.788302,5.672218,5.580442,5.485938
7942372,6.982238,6.798948,7.658777,7.02534,7.419885,6.765019,7.342534
8177601,7.408088,7.293035,7.577549,7.15999,7.238834,7.326984,7.462863
8041759,5.219525,5.338955,5.076939,5.290786,5.026204,4.825085,5.225496
8076431,7.290183,7.03939,6.622338,7.035229,6.618761,6.398044,6.548597
8128606,6.596904,6.644674,6.523959,6.726526,6.51794,6.783086,6.729753
8064686,6.085376,6.268486,5.908615,6.155639,6.101762,6.01001,5.944516
8020321,7.460879,7.206974,6.9851,6.285246,6.863925,6.897454,6.745955
8011188,6.440111,6.782085,6.389091,6.852354,6.004781,6.389393,6.403565
7903092,6.083765,5.976926,6.308128,5.862181,6.267751,6.154888,6.45144
8033352,4.661474,4.765112,4.588243,4.673306,4.445472,4.791625,4.450523
8012528,5.478053,5.394208,5.389687,5.554292,5.640146,5.526878,4.900461
8000034,4.278153,4.384046,4.345562,4.316298,3.945705,4.031503,3.749182
7939936,2.975234,3.277404,2.880048,3.269189,3.157737,3.069948,3.043427
7898300,5.168437,5.824985,5.077904,5.115649,5.131262,5.281346,5.600836
7922523,5.539005,5.892042,6.60961,5.795472,6.061815,6.060377,6.323063
8074748,9.608702,9.403574,9.348842,9.227786,9.456253,9.226425,9.122606
7964640,5.621889,5.672971,6.670921,5.983283,5.558665,6.797565,6.119012
7931561,6.85295,6.74746,6.513822,6.726283,6.875911,6.788311,6.875381
8175248,3.782123,3.999818,4.020321,3.874504,3.942257,3.874504,3.823232
8143088,9.031485,8.901087,9.233642,9.157387,9.214439,8.975222,9.215693
7950423,6.730405,6.82854,6.40978,6.455656,6.511343,6.12468,6.008888
7941863,6.085951,6.010777,5.968032,5.844629,6.02035,6.236913,5.951368
8016402,7.492625,7.169764,7.545548,7.041374,7.213449,7.70676,7.269363
7954602,6.230941,5.955368,5.802351,5.867965,5.669051,5.990568,5.807166
7934968,4.858494,4.760073,4.781218,5.37198,4.694263,4.381458,4.871912
8118242,5.294201,5.547592,5.262556,5.422598,5.563524,5.286528,5.294201
8154668,3.229185,2.930106,2.902138,2.935418,2.595588,2.687902,3.454343
8119196,5.862923,5.686277,6.276219,5.912158,5.417104,5.80558,5.80558
7961295,6.817551,5.168916,6.324554,5.462873,6.009183,6.445218,5.397732
8103906,6.817794,6.819674,6.597665,6.558675,6.94663,6.853378,6.779171
8067279,9.424912,9.890535,10.18902,10.01428,9.94592,9.567921,9.875296
8004184,9.01466,9.583216,10.82888,9.387799,9.132707,9.112762,9.589934
7959251,8.255146,7.892153,8.387224,7.914136,7.869964,7.712337,8.037096
7933078,2.939298,2.778764,2.70418,2.995785,2.752868,2.779751,2.717548
8033465,7.404678,7.360321,7.229527,7.439462,7.259389,7.268392,7.503854
7940070,7.605491,7.563682,7.589378,8.020584,7.472296,7.627255,7.4219
8043791,9.961351,10.04262,9.889978,9.856977,9.848374,9.812237,9.778172
