,Posttreatment_Quercetin1,Posttreatment_Quercetin2,Posttreatment_Quercetin3,Posttreatment_Quercetin4,Posttreatment_Quercetin5,Posttreatment_Quercetin6,Posttreatment_Quercetin7
ID_REF,GSM192996,GSM1923003,GSM1923009,GSM1923016,GSM1923019,GSM1923023,GSM192997
7987145,6.929782,4.700127,6.223083,6.349448,5.23353,6.396984,6.679826
8053379,8.641695,8.577947,8.049683,8.001032,8.687681,7.841376,7.948496
7936419,8.576012,8.503091,8.601894,8.400949,8.217188,8.413693,8.767882
8001046,5.721387,5.842187,5.764315,5.646625,5.873001,5.619672,5.682176
8073430,9.486025,9.678589,9.52777,9.634419,9.397635,9.917575,9.588152
8122689,8.85015,8.501732,8.819077,8.621157,8.516794,8.354163,8.69199
8179049,12.88887,12.71903,12.79873,12.96008,12.79369,12.74267,12.77983
8032023,4.521829,4.928535,4.793435,5.003707,4.692832,5.045578,4.737615
8074962,5.076843,5.48967,5.050044,5.155166,5.765462,5.436136,4.863997
8069836,2.683809,2.686167,2.799312,2.741547,2.854184,2.896685,2.700882
7977693,8.515577,8.391347,8.497006,8.65327,8.75373,8.44081,8.743435
8044552,4.447924,4.700659,4.711789,4.797027,4.917003,4.604817,4.595714
8179238,7.151576,6.693374,7.032999,6.084168,7.475189,6.78522,7.619617
8142096,10.42198,10.17653,10.20612,10.45094,10.35323,10.17931,10.31722
8010770,8.595495,8.467594,8.469946,8.668489,8.822012,8.53976,8.325065
8016215,8.44777,8.346099,8.642974,8.634614,8.788246,8.395432,8.696298
8065321,3.223479,3.511556,3.266557,3.671609,3.390045,3.417709,3.120346
7987554,7.169827,6.397917,6.679405,6.75302,7.008618,6.862969,7.196712
8175524,3.221455,3.511596,3.595199,3.231575,3.139757,3.35819,3.276091
7990839,6.995516,6.729039,6.868853,6.862747,6.997351,6.648605,7.048555
8109990,4.574086,4.745877,4.457134,4.704039,4.504752,4.50457,4.213942
8031311,7.291957,7.53658,7.564306,7.822168,7.44793,7.875883,7.269366
8078916,6.682753,6.15609,6.804593,6.210056,6.498509,6.516911,6.464998
7916969,9.438921,9.03204,9.313352,9.230142,8.765073,9.02453,9.19557
8064857,10.26456,10.28289,9.963093,9.937484,10.07292,10.14481,9.82899
7968732,2.382093,2.542906,2.470057,2.645698,2.827067,2.555437,2.702576
8005603,5.85532,5.603258,5.801818,5.876019,6.140394,5.234011,5.388862
8001048,7.642047,7.798556,7.685746,7.612377,7.742644,7.479411,7.793113
7984540,5.265894,5.326688,5.320221,5.321699,5.453059,5.347409,5.551362
8023710,3.074683,3.173134,3.40695,3.155716,3.259748,3.177296,2.995757
7982712,7.583683,6.929082,7.25043,7.15879,7.204762,6.898245,7.014386
8016390,6.37101,6.251399,6.723974,6.086824,5.935487,6.286002,6.037576
8096002,5.350296,5.641026,5.322942,5.424517,5.92184,5.4231,5.567723
7902992,7.782038,7.77043,7.902319,7.907975,7.29534,7.57053,7.954268
8153664,6.913259,6.810934,7.04566,6.864248,6.971304,7.094364,7.07317
8103437,7.787364,7.068161,7.525279,7.647703,7.492149,7.275352,7.75958
8074249,3.576528,3.722773,3.726123,3.576528,3.685131,3.654709,3.305058
8085056,2.913254,3.240672,2.908968,3.002369,3.583396,2.90623,2.850638
8026488,5.705483,5.668293,5.643332,5.847682,5.768232,5.362988,5.234943
8080128,5.544561,5.538777,5.176567,5.654743,5.858186,5.883756,5.861128
8130565,7.83419,7.602113,7.737729,7.90047,7.939492,7.600211,7.886617
8126937,4.275687,4.547085,4.639076,4.406955,4.360804,4.416461,4.252227
7963061,4.769444,4.932255,4.996367,5.045429,5.201633,5.251613,4.419168
8141659,5.049311,5.111964,4.934262,5.178386,5.251369,5.08831,4.815577
8140356,7.571399,7.26862,7.604001,8.27703,7.563908,7.892082,7.942506
8122200,3.608662,3.995767,3.710695,3.598904,3.542769,3.994529,3.643137
7975779,9.61054,9.543962,9.906811,10.12495,9.841647,10.16628,9.86771
8004175,5.716912,5.578294,5.788778,5.763962,5.279974,5.397189,5.925587
7977888,5.447437,5.407038,5.377334,5.549018,5.417622,5.394417,5.002674
8096897,5.626797,5.878298,5.742726,5.549789,5.84757,5.941742,5.898148
8005955,8.302393,7.361449,7.317589,7.245201,7.794762,7.313821,7.976195
7988467,4.676277,4.73928,4.644032,4.234099,4.709891,4.457102,4.546208
8015104,4.519378,4.559873,4.889993,4.569952,4.591055,4.561903,4.590692
8130462,4.392631,4.703288,4.630147,4.490292,4.516953,4.45408,4.426554
8009913,7.145323,7.069921,7.518881,7.474339,7.799849,6.977385,7.41386
8019651,7.458512,6.9807,7.793277,8.286708,7.089657,7.941694,8.719706
8123362,6.335916,6.379348,6.195532,6.666506,6.576916,6.331079,6.292189
7949995,7.676022,7.379022,7.651315,7.525877,7.535596,7.27085,7.68219
8086482,8.260252,7.995563,8.145046,8.084805,8.288301,7.934121,8.427796
7911529,7.450225,8.004147,7.225102,7.235499,7.384784,7.658666,6.740975
8066161,5.290418,5.080006,5.383786,5.502197,5.605128,5.111834,5.504669
7927389,8.562309,8.464288,8.351517,8.571661,8.431358,8.249568,8.547885
8033738,4.505302,4.10515,3.581918,4.485874,4.341658,4.065567,3.978691
8101340,9.141341,8.968865,8.995073,9.06873,8.940705,8.853047,9.086199
8058568,3.193769,3.532501,3.27896,3.1012,3.477696,3.366409,3.892777
8030368,12.17763,12.24871,12.13912,12.19802,11.99541,12.09108,12.05189
8159476,6.800977,7.043539,7.011667,6.973126,6.945752,6.942492,6.955295
8098732,6.522146,6.651505,6.49735,6.504306,6.675046,6.553496,6.36993
7904796,4.408048,4.662104,4.383861,4.421361,4.484396,4.563068,4.402924
7898833,8.131535,7.862334,7.972384,8.062739,7.945579,7.760137,8.184292
8011797,6.184923,6.365633,6.084654,6.303174,6.365633,6.372542,6.21671
7947332,6.050203,6.346808,6.102831,5.768064,5.961793,6.02473,6.148787
8151430,2.442436,2.857808,2.955231,2.646412,2.849506,2.909033,2.743748
8025895,10.91983,10.44978,10.63186,10.65295,10.42637,10.46372,10.65287
8043157,5.660148,5.626215,5.256796,5.51405,5.318435,5.443892,5.321009
8043902,6.633571,6.018559,6.355186,5.834226,5.961424,5.809633,6.395715
8129872,4.099795,4.474351,4.377984,3.944661,4.714448,3.920249,4.114182
7896861,3.594813,4.113054,3.885338,3.796297,3.725556,3.966402,3.629462
8006477,7.497616,7.405199,7.415169,7.371809,7.538946,7.223125,7.55837
8090872,5.650939,5.890429,5.857484,5.824886,5.928784,5.589503,5.683551
8020668,7.185925,6.51856,6.993051,6.803356,6.972443,6.701783,6.999248
7928937,7.699988,7.808411,8.231673,7.899632,7.771619,10.19189,8.113146
8006161,5.540757,5.780913,5.777518,5.74405,5.491279,5.379445,5.826001
8127500,4.139702,4.480292,4.108009,4.160077,4.250479,4.552586,4.10957
7933707,5.472287,5.666062,5.505771,5.443127,5.319525,5.398618,5.032821
8138277,6.317816,5.210897,4.640931,4.070464,4.477913,4.223894,4.403066
7916834,2.932287,3.57743,3.201759,3.201759,3.251189,3.045348,3.170438
8167195,4.789082,5.089282,4.863002,4.900591,4.91488,4.886277,4.98048
7946330,2.308927,2.72982,2.636453,2.297496,2.475439,2.573619,2.483754
7926283,8.797354,8.686802,8.482324,8.68488,8.56584,8.568236,8.826694
8170630,5.810123,6.537342,6.058287,6.11085,6.167768,6.308617,5.904477
7942824,12.81653,12.8273,12.87621,12.92521,12.78363,12.83945,12.89028
7934068,2.140388,2.357747,2.352947,2.262323,2.320711,2.297045,2.34627
8109999,10.7427,10.7042,10.94353,10.76693,10.85132,10.78546,10.84028
8072721,4.100509,4.214505,4.2397,4.002017,3.958549,4.146933,3.820493
8070795,5.564139,5.848658,5.776458,5.847606,6.067666,5.815406,5.689866
8154892,4.682396,4.662882,4.455626,4.731484,4.662892,4.82506,4.484428
8076851,8.241822,8.128583,8.027681,8.147875,8.194841,8.080158,8.300449
7960514,3.625548,3.506357,3.483819,3.862993,3.488942,4.078271,3.778851
7985569,3.591143,3.650303,3.68309,3.723936,3.550053,3.930117,3.721856
8035901,2.238866,2.234001,2.323715,2.193757,2.296008,2.277851,2.256973
8056611,3.990836,4.248893,4.203414,4.036435,4.052514,4.194483,3.923721
7960896,8.809511,8.741942,8.88273,8.929579,8.906804,8.718283,8.780535
8008702,7.508977,7.512242,7.510833,7.474925,7.48513,7.62647,7.13883
8097288,4.957228,4.628897,4.970554,5.270157,4.54441,4.207157,4.948022
8143144,4.965712,5.401213,5.015856,5.160704,5.267856,5.115484,4.971467
7951205,2.649738,3.096972,3.103777,2.941318,3.004656,2.967146,2.792943
8156240,4.5592,4.5392,4.715501,4.372931,4.737297,4.517721,4.400595
7965429,3.690517,4.058671,4.908484,4.44041,4.644615,5.163721,3.145435
8003087,6.195949,5.766129,5.827883,6.232211,5.960135,5.725829,5.654136
7956908,9.347112,9.283136,9.348673,9.270379,9.275018,9.303284,9.168459
8076584,6.218412,6.292014,6.123022,6.371407,6.402219,6.222003,6.016755
7937900,8.817829,8.711629,8.822433,8.864072,8.684745,8.75484,8.934457
8003802,3.726943,4.050382,4.101361,4.169095,4.081656,4.30978,4.195873
8093298,5.902865,5.474401,5.831772,6.307655,6.001861,5.975461,6.400626
8022245,2.767448,3.173939,2.988965,2.745278,2.946687,3.104311,2.804645
8052524,5.787547,5.551441,5.903506,6.011499,5.67213,6.268761,6.1279
8113879,6.354487,6.101902,6.153477,5.909727,6.02127,6.137593,6.053381
8101893,3.078465,3.241166,3.28139,3.038483,3.496135,3.435325,3.336144
8078448,4.578213,4.853047,4.838254,4.767095,4.578213,4.81024,4.641295
8015037,5.889407,6.015538,6.360633,6.345364,5.799778,5.645867,6.24429
7972663,6.26348,6.718414,6.393909,6.371392,6.750713,6.526283,6.518249
8090044,5.521425,5.307363,5.248347,5.552278,5.422883,5.376277,5.098071
8038643,5.030778,5.468197,4.902563,5.237646,5.182475,5.285984,4.882994
8013965,11.00088,10.83704,10.92638,10.83435,11.05266,10.99287,11.09972
7940431,6.44339,5.417516,5.493015,7.773406,6.515908,6.197597,6.102876
8039526,6.277645,6.647176,6.486806,6.331476,6.370005,6.420672,6.106554
8052735,5.392865,5.097487,5.092154,5.310063,5.265406,5.310063,4.788624
8178289,4.190881,4.516382,4.360807,4.458392,4.58723,4.887062,4.110337
8043381,3.580323,3.899496,3.864395,3.67189,3.812535,3.924887,3.630446
8117869,7.209212,7.133866,7.32275,7.322365,7.268776,7.200229,7.568171
7910466,4.105239,4.257687,4.035369,4.298585,4.191849,4.191473,3.900455
8045423,7.608434,7.409262,7.419648,7.326577,7.280483,7.34059,7.327002
8128356,8.344441,8.523248,8.317426,8.303753,8.237857,9.014653,8.372631
7992854,6.416378,6.617756,6.605874,6.700165,6.581586,6.748658,6.329952
8009713,4.969104,5.092986,4.700897,4.75629,5.18047,4.91561,4.614369
8129761,2.468888,2.28849,2.161224,2.434865,2.161224,2.434648,2.300264
7984011,5.593466,5.695956,5.601453,5.543171,5.611162,5.86486,4.929261
8096281,5.142581,5.148253,5.198053,5.01489,5.201738,5.282505,4.707803
7916262,9.316085,9.232361,9.344675,9.410587,9.416242,9.27846,9.62114
8104652,2.303961,2.227382,2.333767,2.340123,2.347939,2.245687,2.33689
7973012,3.608201,3.781499,3.710222,3.56972,4.099473,3.85673,3.668331
7975412,8.023157,8.355918,7.80381,7.736393,7.849061,7.598137,7.819644
8003607,6.626768,6.040536,5.43381,5.592741,6.518434,5.230505,6.657395
8004219,4.436701,4.967185,4.722548,5.232253,4.844928,4.55092,4.881407
8130522,4.282261,4.737556,4.282261,4.083556,4.176153,4.206004,3.958906
8090349,7.106742,6.802409,7.117532,7.291907,7.240325,7.00074,7.014492
8152867,10.80886,10.93177,10.93176,10.67204,10.74875,11.00808,10.86142
8144582,2.593923,2.726041,2.674643,2.559772,2.949356,2.633433,2.51261
8008870,12.6189,12.44955,12.53417,12.49305,12.4461,12.50642,12.56738
8157141,4.469204,4.533176,4.534762,4.631157,4.487257,4.481342,4.674401
7961983,8.495352,8.316926,8.510593,8.476357,8.405726,8.240025,8.695907
8126248,6.342482,6.542035,6.311082,6.65582,6.669621,6.089749,6.64178
8112959,5.80597,5.65065,5.72642,5.844088,5.528071,5.468033,5.487739
8109620,7.41836,7.291081,7.154105,7.163998,7.326464,7.549945,7.669621
7949619,6.604842,6.713249,6.713249,6.670206,6.962108,6.659327,6.704557
7993638,5.247528,5.545527,5.245658,5.538019,5.151581,5.754186,5.388252
8041711,2.965324,2.624911,3.162701,2.590507,2.646851,2.646541,2.58883
7952361,6.637897,6.170353,6.292546,6.478567,6.299992,6.503165,6.532809
7944382,9.180129,9.140729,9.106376,9.204226,8.989495,9.383406,9.221283
7905530,4.264955,4.631576,4.243292,4.494139,4.348652,4.48629,4.154108
7979127,6.882043,6.531811,6.672158,6.575608,6.720858,6.684235,6.414687
8135594,5.207904,5.642959,5.218734,5.091768,5.066716,5.201594,5.707659
8086218,1.99075,2.075244,2.033726,2.293416,2.040655,2.12666,2.308202
7945958,4.75941,5.291892,4.84827,4.998728,5.580989,5.09471,5.034827
8058857,4.083961,4.177625,4.210731,3.941196,4.156057,4.200603,3.991719
8137666,10.3835,10.26123,10.46601,10.51285,9.759887,10.18774,10.27809
8130732,7.879212,7.39048,7.829822,7.820293,7.665317,7.36677,7.698038
8178598,10.62153,10.50322,10.65721,10.61004,10.85872,10.50591,10.75303
8082244,9.518014,9.626323,9.894908,9.81928,9.749177,9.583142,9.735274
7993898,4.891081,5.073194,5.041386,5.128961,4.854485,5.095657,4.771921
8023154,5.04061,5.014844,4.958282,5.307623,5.231081,4.86502,4.551328
8112998,4.83697,4.362711,4.422298,4.275888,4.384505,4.7321,4.395846
8109368,10.21823,9.998841,10.03385,10.10709,10.07218,10.09501,10.14761
8150266,7.017312,7.052101,7.274292,7.084908,6.789783,7.078237,7.081638
7976698,5.175943,4.859663,4.718512,4.791882,4.735785,4.74469,4.253034
8155284,3.93821,4.159391,3.956393,3.968214,4.136378,4.077928,3.952497
8039316,7.520453,7.504237,7.626859,7.601691,7.380203,7.27972,7.668549
7999769,9.696829,9.734183,9.769012,9.882932,9.774551,9.653546,9.769012
8178882,5.111862,5.133639,5.251954,4.789416,5.045334,5.09359,5.120635
8085784,3.571539,3.854746,3.8231,3.798134,3.576382,3.727462,3.412858
7974912,2.899919,2.77871,3.069106,2.920021,2.782425,3.036951,3.20549
7948037,6.630395,6.107138,5.998857,6.270979,6.182781,6.135428,6.464069
8047265,6.787483,6.652408,6.758665,6.708451,6.642909,6.623537,6.816909
8148018,4.835793,5.365533,4.676639,4.565889,5.300272,5.157823,4.649029
7955997,3.732624,4.007441,3.994751,3.88225,3.761989,4.022767,4.155843
7987468,2.290386,2.351018,2.4058,2.3311,2.369534,2.371775,2.427775
8001576,6.357024,6.040902,6.276994,6.386003,6.21975,6.104302,6.152102
8130003,8.029375,8.249956,8.159159,8.19415,8.396135,8.049072,8.243452
8015337,4.975219,5.00887,5.248382,4.974374,5.005608,5.248719,4.701107
8095451,3.890736,4.068236,3.962075,3.832595,4.120421,3.985119,3.946278
8122805,2.698171,2.513081,3.044489,2.420018,2.638648,2.630452,2.642871
7916584,5.443682,5.102137,5.025351,4.905452,4.93538,4.891776,4.847237
7956097,6.683006,6.610555,6.661518,6.520144,6.916608,6.366763,6.51792
8113367,5.402707,5.432149,5.072959,5.16645,5.605732,5.388258,5.617195
8157036,5.0054,5.412613,4.969687,5.103436,5.072448,5.413714,4.941037
7973873,4.858443,5.172628,5.005046,4.807939,5.167254,4.747026,4.944015
8117888,8.929948,8.730035,8.750223,8.758472,8.836484,8.598797,8.932025
8105267,4.500452,5.503647,4.90017,4.752333,4.923705,5.267711,5.097036
8081032,4.6523,5.128104,4.74501,4.768967,5.050883,4.455935,4.539351
8026679,8.684902,8.510603,8.583226,8.690475,8.565264,8.379058,8.583632
8124331,4.146745,4.10219,4.407305,4.381061,4.313976,4.178736,3.906317
7941269,6.318453,6.307555,6.631818,6.101069,6.270371,5.789085,6.104184
7903186,3.952206,3.94448,3.873744,3.80567,3.940251,3.802938,3.410561
7905503,4.980347,5.06156,3.856665,4.474607,4.14241,5.156705,4.359636
8027932,9.57187,9.748681,9.589694,9.627531,9.627602,9.370395,9.429469
8097236,2.87249,2.97137,2.916531,3.006065,2.820669,2.597393,2.864842
7940824,7.847507,7.689363,8.005085,8.233743,8.00461,7.704503,8.261474
8134676,3.353156,3.452795,3.15601,3.267956,3.073151,3.178457,3.324425
8081458,3.029637,3.458678,3.343241,3.150599,3.236636,3.236636,3.232451
8067033,6.167388,5.795942,5.835691,5.468892,5.902577,5.623006,5.399679
7949946,5.332659,5.048463,4.708863,5.066504,5.426711,4.884568,4.788957
8067554,7.785178,7.652754,7.781066,7.499667,7.470054,7.504255,7.804759
8111952,5.998387,5.878364,6.124246,5.94835,5.870124,5.908258,6.323411
8068154,3.201409,3.745111,3.612122,3.502396,3.584704,3.516834,3.501646
8164008,7.374018,6.937258,7.093833,6.646283,6.975597,6.505739,6.688534
7977103,8.355079,8.096571,8.195625,8.325435,8.142535,8.137582,8.376804
8171921,4.176209,4.176209,4.150852,4.117117,4.193258,4.154084,4.171442
8073573,6.432102,6.590441,6.586897,6.413549,6.689578,6.371335,6.065691
8141024,7.805947,7.805997,7.664289,7.587039,7.305547,7.592244,7.696317
7969428,7.886062,7.568585,7.633363,7.721115,7.502523,7.409595,7.704993
7951337,2.257234,2.465364,2.133718,2.161332,2.85725,2.388566,2.316075
7977125,5.232754,5.081095,4.983278,5.39076,5.04241,5.366603,5.053028
8179088,7.209212,7.133866,7.32275,7.322365,7.268776,7.200229,7.568171
8068363,5.448402,5.364643,5.351538,5.713255,5.421428,5.312004,6.09409
8082797,4.569684,5.090804,4.464041,4.371389,4.322187,5.155414,4.117257
8014956,7.347902,7.42324,7.26584,7.120842,7.383539,7.212037,7.261491
8055273,2.520696,2.545502,2.533744,2.325042,2.562211,2.433393,2.735525
7971122,4.16611,4.510877,4.16611,3.88646,4.263884,4.378177,3.638499
8034108,7.691132,8.505669,8.104949,7.603899,8.025304,8.148206,7.865536
8177410,5.221953,5.18486,5.0502,5.447211,5.272731,5.535113,5.152581
7898516,5.083158,5.298084,5.378996,4.888906,4.966656,5.519712,4.982584
8093807,6.375566,6.564019,6.221981,6.322269,6.307993,6.31616,5.891662
8129313,2.43539,2.281686,2.282639,2.238866,2.220381,2.105748,2.110944
7916998,3.013033,3.030653,2.852096,2.99624,3.045582,2.875441,3.038541
7979260,7.864098,7.313106,7.663099,7.76421,7.293104,7.635957,7.78952
8081202,2.398413,3.140434,2.38387,2.628721,2.668024,2.808167,2.551311
8042326,7.789493,7.66859,7.703813,7.903894,7.989374,7.172291,7.624609
8126855,5.410927,5.514742,5.332413,5.29263,5.339314,5.096551,5.329585
8010078,6.449145,6.763544,6.740315,6.950133,6.077173,6.058877,6.68183
8086391,4.142318,5.003009,4.71307,4.715281,4.598647,4.792309,4.159092
7977445,5.714425,5.643431,5.51505,5.233174,5.660424,5.735973,5.454934
7977472,3.889939,3.994765,3.98445,3.804849,3.874369,3.976764,3.968507
7963988,9.117891,8.956445,9.106349,9.222113,9.150118,9.128602,9.078803
8026806,8.912638,8.662466,8.919765,8.956581,9.009338,8.936747,8.905289
8109967,4.052445,4.481743,4.396496,4.603263,4.136528,3.913289,4.172886
8147796,3.784766,4.280203,3.957341,3.850772,4.088977,4.126165,3.626204
8078759,5.700306,5.582769,5.801661,5.606179,5.981304,5.551086,5.596653
8065855,8.770376,8.717249,8.802311,8.880239,8.990824,8.876227,8.937603
7953943,9.177208,9.372684,9.221936,9.107953,9.219737,9.25488,9.109041
7951859,5.272037,5.245192,5.284534,5.211055,5.515184,5.275179,4.948252
8066027,3.481263,2.9282,2.499578,3.103919,2.871441,3.190028,3.858888
8039896,8.132112,7.731696,8.347416,8.259488,7.557189,8.493929,7.294149
8152962,7.303046,7.549428,7.511034,7.366586,7.66193,6.571497,7.365056
8126784,7.574829,7.54489,7.852348,7.71173,7.710505,6.83246,7.424817
8120943,9.651494,9.520318,9.772718,9.678328,9.523108,9.644297,9.760043
8046169,7.29608,6.909718,7.039504,7.256392,6.813879,6.820283,7.112966
8136580,7.07629,6.810822,6.992839,6.976119,7.174973,6.744384,6.911357
8013622,6.480701,6.047222,6.494293,6.500757,6.323674,6.08392,6.715457
8067802,9.086165,9.141529,9.346193,9.003307,9.191078,9.081015,9.137914
8007043,5.740973,6.089259,6.063929,6.319887,6.262814,6.063644,6.411449
8169378,4.379134,4.430178,4.332456,4.364915,4.355494,4.586462,4.413327
8008547,4.060478,4.178595,4.024757,3.774322,4.047087,4.141047,4.139235
7984759,5.265837,5.275008,5.072337,4.899328,5.254985,5.261383,4.971688
8021900,6.030616,6.335827,6.052173,5.893312,6.228539,6.085844,5.683382
7959500,6.883255,6.632134,6.781215,6.892406,6.789912,6.668488,6.857858
8020037,5.455688,5.572096,5.44935,5.558957,5.429613,5.531053,5.405644
8136589,5.834794,6.4025,6.047209,5.922275,5.99959,6.782075,5.300804
7954375,1.984959,2.170738,2.074975,1.95036,2.037876,2.008658,2.003412
8128618,2.941503,2.637068,2.706616,2.795553,2.84576,2.715365,2.706616
7951335,2.328165,2.284468,2.484854,2.462222,2.363073,2.411963,2.548514
8175611,4.291011,4.393468,4.365437,4.590878,4.515313,4.595035,4.467487
8108321,9.105854,9.090998,9.143397,9.262907,9.322812,9.06994,9.137146
8092390,6.457693,6.436903,6.597353,6.021788,6.167745,6.24804,6.379776
8143294,2.664667,2.712643,2.52649,2.703178,2.657716,2.578647,2.61902
7960682,5.747563,6.036317,5.699436,5.825176,5.714933,5.778569,5.527154
8098924,7.159931,6.957232,7.180848,7.23568,7.25736,7.347799,7.207118
