"","preEGCG_Means","Post_EGCG_Means","Post_EGCG_Quercentin_Means","MI_Male_Means","HealthyMale_Means"
"LINC00314",3.13226419047619,3.05600038095238,2.93708819047619,2.490112614,2.44977083666667
"LINC00315",5.54690342857143,5.55216057142857,5.51655628571429,4.16271242483333,4.19790104716667
"LINC00319",4.63752335714286,4.60589114285714,4.51763728571429,4.44397070683333,4.35137793183333
"LINC00324",6.79046107142857,6.93534142857143,6.79598814285714,5.45416793733333,5.33333252033333
"LINC00326",3.56199064285714,3.52476657142857,3.54836642857143,2.50383767116667,2.51228200366667
"LINC00334",5.91391821428571,5.75602685714286,6.04862842857143,3.27464743933333,3.43121279033333
"LINC00336",5.56146314285714,5.60912457142857,5.498225,4.42321129183333,4.3745782945
"LINC00337",4.20987435714286,4.24398628571429,4.231058,4.48191698383333,4.48299148816667
"LINC00339",6.267717,6.360303,6.23759642857143,5.49395128616667,5.71482508566667
"LINC00346",3.55514321428571,3.64078385714286,3.499094,4.4984818305,4.38576852583333
"LINC00391",2.77599257142857,2.95992371428571,2.887598,3.137455953,3.01794623216667
"LINC00452",5.17750721428571,5.10009214285714,5.10829542857143,4.37770526033333,4.341842344
"LINC00467",5.48961714285714,5.61731214285714,5.429025,4.11384563733333,4.1159164035
"LINC00469",4.75728564285714,4.84359414285714,4.81526128571429,3.78011363283333,3.7370765295
"LINC00470",2.8163755,2.88071085714286,2.882192,2.62955609533333,2.59549648366667
"LINC00471",5.13813707142857,5.13235928571429,5.05584628571429,4.0837330055,4.12681343666667
"LINC00472",4.98716239285714,4.94520764285714,4.99266628571429,3.1913813585,3.1763073745
"LINC00474",3.50789528571429,3.44535057142857,3.45951942857143,2.78954344416667,2.757757954
"LINC00476",7.47431807142857,7.68843785714286,7.40186257142857,5.18174630766667,5.27883998583333
"LINC00477",4.243123,4.30904514285714,4.25102028571429,3.44372632633333,3.4362340635
"LINC00479",5.28800092857143,5.51227028571429,5.262019,4.8902243115,4.87997773366667
"LINC00482",6.24082192857143,6.14843985714286,6.16656314285714,5.11683549516667,5.0131436875
"LINC00487",4.78465114285714,4.82689928571429,4.88683557142857,3.378691079,3.3263032915
"LINC00504",4.53656414285714,4.60812057142857,4.58625057142857,4.82935180233333,4.85343308133333
"LINC00518",3.71431328571429,3.737621,3.77571557142857,2.6151841405,2.58711378366667
"LINC00523",4.75934892857143,5.01323214285714,4.81682114285714,4.16587826,4.10620480333333
"LINC00525",4.96104471428571,4.98426185714286,5.02868371428571,4.07759633866667,4.11486383233333
"LINC00526",5.51657021428571,5.513952,5.46671114285714,4.122312863,4.05575928933333
"LINC00529",2.55143807142857,2.63194728571429,2.54623128571429,3.36728160433333,3.37502157433333
"LINC00534",3.17320192857143,3.22798071428571,3.23778157142857,3.084158645,3.08913206416667
"LINC00544",6.26190035714286,6.34547885714286,6.256094,3.967771148,3.86548792083333
"LINC00574",5.46852514285714,5.39000728571429,5.45888728571429,4.7560908725,4.634983941
"LINC00575",4.45516978571429,4.30490614285714,4.501209,2.97722893983333,2.9298773735
"LINC00596",4.60316535714286,4.73554485714286,4.56691385714286,3.3909752795,3.35601799883333
"LINC00598",5.09543128571429,4.881694,4.97870685714286,3.56796073016667,3.51764638416667
"LINC00602",5.36496728571429,5.46345957142857,5.30504428571429,4.03196157233333,4.03520759716667
"LINC00612",4.92719757142857,4.88099228571429,4.94275342857143,3.356242826,3.40463270883333
"LINC00615",4.17022707142857,4.25662828571429,3.91516942857143,2.99357006216667,3.05819673216667
"LINC00632",5.31942735714286,5.26896914285714,5.20988357142857,3.79856347283333,3.76492790566667
"LINC00634",5.99335992857143,5.97276171428571,5.944032,4.95965764183333,4.85446154516667
"LINC00638",5.75344821428571,5.748547,5.63783585714286,3.77247719366667,3.6582684965
"LINC00643",3.67530907142857,3.70117585714286,3.72445057142857,3.18261865583333,3.12162965483333
"LINC00649",7.45598507142857,7.32143042857143,7.556456,6.47342772775,6.39888122383333
"LINC00652",4.77658385714286,4.6922545,4.67173257142857,3.03856363716667,2.980907792
"LINC00654",7.06575128571429,7.04000785714286,7.11573328571429,4.43134587566667,4.34534156766667
"LINC00656",5.47156007142857,5.428463,5.36246328571429,3.93413277133333,3.8250177695
"LINC00661",4.79348178571429,4.74416157142857,4.674858,4.93034544733333,4.86334760616667
"LINC00670",3.79056592857143,3.98594185714286,3.78650928571429,2.91259537083333,2.72165958133333
"LINC00671",6.00399492857143,6.11098428571429,5.97842942857143,4.46629484533333,4.417228722
"LINC00686",6.382552,6.43749357142857,6.24053371428571,5.64900193266667,5.603808882
"LINC00687",4.96552278571429,5.070164,4.96814114285714,3.70998686325,3.67087531216667
"LINC00839",6.15064707142857,6.25581457142857,6.05330828571429,5.4563859255,5.35184069833333
"LINC00842",5.06816471428571,5.16176328571429,4.91402714285714,4.43212822566667,4.35425785116667
"LINC00851",4.4384625,4.31959314285714,4.28728257142857,4.79963460433333,4.73676443
"LINC00852",8.15011428571429,8.13334171428571,8.031557,6.8986230555,6.715882883
"LINC00885",5.07858114285714,5.10288628571429,5.06955885714286,3.39783673716667,3.34119163833333
"LINC00888",5.44351514285714,5.43563028571429,5.32617171428571,4.84575406233333,4.752246474
"LINC00893",7.13598117857143,6.82011871428571,6.92269821428571,5.8666875665,5.89673492533333
"LINC00896",5.96102464285714,6.091021,5.90210414285714,4.59014836316667,4.49804957316667
"LINC00898",5.02496678571429,4.98506785714286,4.94286842857143,3.5553358125,3.50243693316667
"LINC00905",5.22500964285714,5.23678885714286,5.19357914285714,4.275987241,4.21712047066667
"LINC00909",5.68562864285714,5.72629485714286,5.73096357142857,5.82040049383333,5.93404960283333
"LINC00910",4.55561446428571,4.57133971428571,4.45537057142857,4.69856686366667,4.67977509533333
"LINC00917",4.89677521428571,5.00553471428571,4.82296771428571,4.5081043345,4.4151188245
"LINC00937",7.08079907142857,7.04662914285714,7.08302414285714,6.0328704765,5.87296240183333
"LINC00943",4.71065314285714,4.75356957142857,4.62514428571429,3.16106870283333,3.137776619
"LINC00955",4.81105742857143,4.82720928571429,4.68433485714286,3.6699739395,3.60824845
"LINGO1",4.52019085714286,4.60485385714286,4.44003142857143,4.5268329975,4.49763441833333
"LINGO2",4.41753242857143,4.42768542857143,4.46865771428571,3.41311529316667,3.5029544885
"LINGO3",6.39170385714286,6.29928514285714,6.41707057142857,5.354370768,5.34735663166667
"LINGO4",6.08462164285714,6.10182385714286,6.04712328571429,4.38131741883333,4.31666901316667
"LIPA",9.45546214285714,9.377229,9.47956757142857,6.31055241066667,6.14601170683333
"LIPC",4.94127071428571,4.85467628571429,4.92307728571429,3.23972313283333,3.1876296885
"LIPE",6.56313307142857,6.55639857142857,6.48922871428571,5.45658710133333,5.41442321216667
"LIPF",2.70706264285714,2.72026871428571,2.685321,2.48008520016667,2.44402971583333
"LIPG",4.9536685,5.07200114285714,4.92602014285714,3.8090152715,3.75160820166667
"LIPH",5.49478578571429,5.27448885714286,5.58310614285714,3.09624276233333,3.08669202933333
"LIPI",3.01428021428571,3.06548014285714,3.05406085714286,2.7062993985,2.666720615
"LIPJ",3.31687864285714,3.27404142857143,3.35418785714286,2.3926346895,2.37399366033333
"LIPK",2.65669985714286,2.64691057142857,2.56108357142857,2.620876763,2.57203030066667
"LIPM",4.56700985714286,4.67199714285714,4.440081,2.87624130866667,2.81980444366667
"LIPN",7.8109335,7.946159,7.85734328571429,6.80985485766667,6.200010443
"LIPT1",7.32675907142857,7.449004,7.42286328571429,5.38118487733333,5.45203933833333
"LIPT2",6.410887,6.43275142857143,6.25986657142857,3.64270183216667,3.709194462
"LITAF",12.4551614285714,12.4289357142857,12.4787814285714,8.56879260433333,8.70590421516667
"LIX1",4.59202642857143,4.583182,4.62530571428571,2.8600900485,2.78518503466667
"LIX1L",8.76822807142857,8.82780942857143,8.76184457142857,8.45356400166667,8.56341116533333
"LLGL1",6.5060355,6.48206085714286,6.41917371428571,5.6386345675,5.6537071525
"LLGL2",6.79805142857143,6.75420242857143,6.87825785714286,6.02467726183333,6.10179894216667
"LLPH",6.91144585714286,6.91552071428571,6.91806042857143,6.64703362433333,6.61044295466667
"LMAN1",8.571917,8.77679128571429,8.60344571428571,8.14706148033333,8.36766405716667
"LMAN2",11.7616871428571,11.8353228571429,11.8007671428571,8.20710755133333,8.18597484633333
"LMAN2L",7.10264228571429,7.10806557142857,7.08941628571429,5.4545105735,5.53804089466667
"LMBR1",9.40760721428572,9.52869928571429,9.38350957142857,7.37761114833333,7.3745844275
"LMBR1L",8.27767664285714,8.24032328571429,8.21968785714286,6.49047274766667,6.55232833283333
"LMBRD1",9.519233,9.60120814285714,9.55449157142857,7.75049223883333,7.8004126085
"LMBRD2",7.37817121428571,7.32750685714286,7.380734,6.10944781566667,6.328977417
"LMCD1",4.54065128571429,4.60023135714286,4.54309835714286,3.50445542766667,3.42531331883333
"LMF1",8.67050235714286,8.69004,8.53822414285714,6.4000152735,6.39850461716667
"LMF2",7.79481985714286,7.79031085714286,7.77557428571429,6.77167682083333,6.7801277345
"LMLN",6.45305985714286,6.38502185714286,6.47878971428571,5.26794585583333,5.36935048916667
"LMNA",7.05098621428571,6.98953285714286,7.07093714285714,5.61900362116667,5.60612430666667
"LMNB1",7.65730942857143,7.59720028571429,7.816721,7.49546913883333,7.1765254605
"LMNB2",7.24764,7.23800214285714,7.270615,5.93042734866667,5.90023695516667
"LMO1",5.34531542857143,5.51597671428571,5.323779,4.16528938,4.131057086
"LMO2",6.93028735714286,6.87631442857143,6.88759728571429,6.11936253883333,5.878687034
"LMO3",3.28135928571429,3.28080771428571,3.32818928571429,2.73239059316667,2.69709563216667
"LMO4",6.39161092857143,6.37272471428571,6.38079271428571,6.12170435183333,6.1064018475
"LMO7",5.87107328571429,5.93834071428571,5.86835042857143,4.56494165783333,4.692026362
"LMOD1",5.28516007142857,5.23869928571429,5.27931442857143,4.719541832,4.67035021633333
"LMOD2",4.56245064285714,4.53870071428571,4.54584385714286,3.05107568383333,2.93079020683333
"LMOD3",3.36315692857143,3.32117842857143,3.31204785714286,2.61070781916667,2.55889230333333
"LMTK2",7.88236757142857,7.98194564285714,7.9385,6.99083513933333,6.95063483566667
"LMTK3",6.39582692857143,6.50219128571429,6.39415657142857,5.4469179405,5.41917179416667
"LMX1A",5.40931657142857,5.53867557142857,5.40059957142857,3.95735700983333,3.90072488283333
"LMX1B",5.715244,5.816586,5.79339814285714,6.24479039333333,6.22441350483333
"LNPEP",10.440165,10.3851885714286,10.4911357142857,8.17697121216667,8.42142747583333
"LNX1",5.06897442857143,5.04614671428571,4.96899142857143,3.8782552245,3.83818505583333
"LNX2",8.22229142857143,8.23549857142857,8.37803257142857,6.26616276366667,6.340832017
"LONP1",6.42963292857143,6.35691371428571,6.47973771428571,6.07205386683333,6.099707482
"LONP2",9.65388435714286,9.67803757142857,9.62016957142857,8.186619237,8.2211824715
"LONRF1",6.929382,6.89065685714286,6.92256728571429,5.45914739383333,5.40057964666667
"LONRF2",4.82438257142857,4.85325842857143,4.75240314285714,3.15793815616667,3.09867372066667
"LONRF3",7.41170207142857,7.42248557142857,7.45579785714286,5.48420293266667,5.600580994
"LOR",4.78164828571429,4.905557,4.76405914285714,5.08447881783333,5.0614316295
"LOX",4.1927145,4.16342,4.17766457142857,3.38111645266667,3.316826414
"LOXHD1",5.62585571428571,5.65172457142857,5.85753828571429,4.73600876416667,4.61758612333333
"LOXL1",6.06755457142857,6.06222028571429,6.042296,5.08612178583333,4.9988946385
"LOXL2",6.51461014285714,6.45412014285714,6.50480842857143,5.05386275216667,5.01197745116667
"LOXL3",6.85102864285714,6.72370871428571,6.78657728571429,5.29526910566667,5.10297957616667
"LOXL4",5.26826057142857,5.23693371428571,5.31893285714286,5.4981747155,5.42628428066667
"LPA",4.63020621428571,4.75597957142857,4.72316171428571,3.45174527033333,3.48608710683333
"LPAL2",6.50050021428571,6.71457442857143,6.713175,5.34832955616667,5.68531068283333
"LPAR1",6.54110757142857,6.39031242857143,6.32391342857143,6.0100818,5.6673481785
"LPAR2",9.08462571428571,8.92994785714286,8.92117871428571,5.722652175,5.56242501716667
"LPAR3",4.75038464285714,4.84488071428571,4.83642157142857,3.907855126,3.80974680333333
"LPAR4",5.11203814285714,5.290021,4.94149128571429,2.61838725933333,2.677191595
"LPAR5",8.08543421428571,8.05499828571429,7.99196114285714,6.63444930883333,6.7207674055
"LPAR6",8.09751285714286,8.23795785714286,8.04013228571429,5.46022589183333,5.36513429383333
"LPCAT1",9.35095635714286,9.29893214285714,9.33123985714286,7.489288155,7.692112441
"LPCAT2",11.0829135714286,11.1389685714286,11.19686,9.23460670683333,8.795155938
"LPCAT3",10.5621178571429,10.6693042857143,10.6358742857143,8.77726376066667,8.557308067
"LPCAT4",7.77208935714286,7.76072428571429,7.802698,6.55731044666667,6.531175706
"LPGAT1",9.19882642857143,9.27572528571429,9.248286,8.00017857066667,7.87356203716667
"LPIN1",8.72420714285714,8.79190971428571,8.74511,6.46530213683333,6.589956344
"LPIN2",9.10979542857143,9.03829857142857,9.11459128571429,7.3819154945,7.62251949183333
"LPIN3",5.1682035,5.23491828571429,5.04305514285714,5.1276959,5.063087322
"LPL",4.9823315,5.04314742857143,4.94259485714286,3.566609079,3.39629455833333
"LPO",4.96335035714286,5.04233685714286,4.986509,4.1916000755,4.130386205
"LPP",10.1964657142857,10.1878057142857,10.2098542857143,6.781367451,6.73188253683333
"LPXN",10.3861015,10.4390942857143,10.3481971428571,8.13539011716667,8.18820918333333
"LRAT",4.23414335714286,4.32612585714286,4.20706985714286,2.89735041633333,2.84681672883333
"LRBA",8.91612264285714,8.90289128571429,8.98114157142857,7.669981494,7.90514779583333
"LRCH1",7.830982,7.833976,7.88786957142857,6.3293332585,6.3407902695
"LRCH2",3.69941564285714,3.774803,3.66559671428571,2.56495385583333,2.55018600866667
"LRCH3",9.51794357142857,9.496747,9.56542057142857,7.570317602,7.70318496716667
"LRCH4",8.499248,8.40916571428571,8.31951242857143,6.99821546583333,6.932794494
"LRFN1",6.60066035714286,6.70090671428571,6.58994271428571,5.282900458,5.24065592383333
"LRFN2",4.82107414285714,4.76305014285714,5.16378114285714,5.00959378383333,4.9494879035
"LRFN3",6.55149964285714,6.56664828571429,6.49322114285714,5.06683002666667,5.10401464633333
"LRFN4",5.89673585714286,5.89677871428571,5.73633828571429,5.73428279316667,5.63576963666667
"LRFN5",4.32907564285714,4.30016285714286,4.33258971428571,3.04630340433333,3.03276826033333
"LRG1",8.46645128571429,8.45855228571429,8.52422357142857,5.71251236816667,5.46463466216667
"LRGUK",4.69845707142857,4.64015371428571,4.75105528571429,3.094491233,3.062605351
"LRIF1",8.45165121428571,8.54384185714286,8.570914,5.58452376633333,5.788725198
"LRIG1",7.72686185714286,7.65443,7.69423485714286,6.59097807816667,6.6914997305
"LRIG2",7.89870021428571,7.87017128571429,7.84702428571429,6.421277621,6.52518726483333
"LRIG3",4.61717114285714,4.69551414285714,4.57261942857143,2.93631058866667,2.92137836183333
"LRIT1",4.88290171428571,5.02336214285714,4.83572785714286,4.47921007416667,4.36713846883333
"LRIT2",4.22239628571429,4.35779928571429,4.30368914285714,3.11828317466667,3.1408268355
"LRIT3",4.51357071428571,4.56874457142857,4.48472428571429,3.66104024316667,3.65607213166667
"LRMP",10.4870028571429,10.5732957142857,10.5674571428571,7.48757135183333,7.58099539783333
"LRP1",8.6036865,8.073439,8.38029642857143,8.93206472116667,8.55954960066667
"LRP10",9.80643692857143,9.79521607142857,9.79806471428572,7.0797316665,7.04255766166667
"LRP11",5.34693971428571,5.52230614285714,5.36607314285714,5.35457594933333,5.27091247541667
"LRP12",5.53260564285714,5.45903514285714,5.685563,3.9739081795,4.03660768766667
"LRP1B",3.71389214285714,3.70008585714286,3.62870385714286,2.8079406955,2.76483862883333
"LRP2",4.10421428571429,4.13400928571429,4.09289942857143,3.04640465616667,3.01640879716667
"LRP2BP",4.11315792857143,4.250964,4.155822,2.82816927433333,2.81452778966667
